,episode,rev_title,rev_content,rvr_rating
0,"""Star Trek: Enterprise"" The Expanse (TV Episode 2003)","Season-ending cliffhanger succeeds, but scores low in originality","""The Expanse"" assembles a mystery and a cliffhanger to predictably end the second season of Enterprise. An automated weapon which Archer believes to be a Xindi probe enters Earth-space and cuts a swath from Florida to Venezuela,killing millions. Archer is contacted by an emissary from the future and told that an invasion is being prepared in the Delphic Expanse - a region of space which the Vulcans, and seemingly everybody else, are terrified of. Meanwhile, the Klingon fugitive subplot is kept alive as Enterprise is pursued by Klingon Birds of Prey (this is really just added to provide some additional action in an otherwise sedate episode, since it has no bearing on the central plot), and Enterprise is refitted with better hull plating and antimatter torpedoes (completely scientifically absurd, but the franchise hasn't really been very concerned with science since DS9 so who cares).The acting is a touch above the average for this series. The script allows Conner Trinnear to capitalize on American emotions surrounding the 9/11 attack on the U.S.A., as he turns in one of his finest performances during this series. Jolene Blalock also does a very nice job with one of T'Pol's more complicated early interpretations (this character has one of the best arcs in the series, and becomes much more interesting in the 3rd and 4th seasons). However, the script does not just follow franchise formulae, but almost plagiarizes the film Event Horizon in its exposition on the Delphic Expanse.Entirely predictable, but worth watching because it sets up a good Season 3 opener ""The Xindi"", and an excellent story arc within the expanse itself.",6
1,"""Star Trek: Enterprise"" The Expanse (TV Episode 2003)",Full of Action Episode,"An unknown alien probe cuts a slice of 4,000 km length from Florida to Venezuela, killing seven million people. The Enterprise is ordered by Admiral Forrest to return to Earth, but Captain Archer is abducted by Silik with the intention to give a message of an emissary from the future. He tells Archer that the Xindi , from the mysterious and dangerous Delphic Expanse, are preparing to attack Earth. Archer succeeds to convince the Starfleet to enhance the Enterprise and let him travel to the Delphic Expanse, under the protest of the Vulcans. Meanwhile Trip grieves the death of his sister Elizabeth, while The Klingon Captain Duras pursues the Enterprise with the intention of capturing Archer.""The Expanse"" is a full of action episode, but not totally original. I am curious about how the physics laws work in the spot based on the advice of Sival. T'Pol quits her commission with the Vulcan High Command to follow with the Enterprise, showing a great loyalty to Captain Archer. My vote is eight.Title (Brazil): ""A Expansão"" (""The Expansion"")",8
2,"""Star Trek: Enterprise"" The Expanse (TV Episode 2003)",An exquisite episode,"This rich,ample episode involves a Xindi probe,a moving,sober,exquisitely acted scene with Archer and T'Pol,a battle with the Klingons,a scene of everyday life on board the ""Enterprise"",the introduction of a mysterious,even horrible zone,the Delphic Expanse.One of the most grandiose and vast episodes of the whole series.Six things that make this episode so excellent,well-grounded and well-timed:(1)A Xindi probe,that slaughters,massacres millions of men;(2)the very first evidences for the time travel,a most thrilling subject;(3)The Delphic Expanse;(4)an intense scene performed by Bakula and Miss Blalock;both give heartfelt performances;(5)Archer and a mate having a drink,at night,and talking;nothing extraordinary,but so very human about these two guys having a drink and talking about a loss;(6) a wild confrontation between ""Enterprise"" and a Klingon ""Bird"".",
3,"""Star Trek: Enterprise"" The Expanse (TV Episode 2003)",This is where they all went wrong,"The ratings where bad and they needed a fix to boost the numbers.They thought that by introducing a story that will be played out trough an entire season would do just that. While that in itself is not bad idea the whole Xindi story arch messes up the time-line and integrity.In all following series there has never been the slightest reference to a race like the Xindi. The destruction of a continent and millions of people would have made into any history book. Again never was something like this mentioned.For me this is where the series started to commit suicide. It therefore came to me as no surprise that the series had to end.Making a prequel is always dangerous many have failed but it is possible to do it right. Unfortunately this series started of with a bad opening tune (which they admit as it is changed by placing a beat under it) which doesn't give the startrek feeling. Then the design of the ship which i think is not that good, it looks to advanced and not with my biggest imagination can i see that the next model would be the NCC-1701.Anyways better would have been if they did more with the Andorians (which they did in the 4th season but by then it was to late...)No, it is best not to see this as a startrek but as a 'stand-alone' scifi series.",4
4,"""Star Trek: Enterprise"" The Expanse (TV Episode 2003)",Is nothing sacred?! The Xindi destroy Disney World!!!,"When this episode begins, a probe arrives and blows a huge swath from Florida to Venezuela--destroying Disney World and millions of people! Naturally Starfleet is Not pleased and want Archer to return to Earth to discuss the situation. As for Archer, he's got a lot to tell them-- such as the ship being attacked by Klingons (they just won't give up) and a meeting with the Suliban and their shadowy boss. In this meeting, he is told that a race from beyond the Delphic Explanse called the Xindi are responsible. So, eventually the Enterprise heads out on a many months' voyage to find these folks--but yet again the Klingons are lying in wait for Enterprise!!This episode introduces a huge story arc which will be taking up much of season three--and which marks a definite improvement in the show. Because of this, it's imperative that you see this excellent, exciting and well written show.",9
5,"""Star Trek: Enterprise"" The Expanse (TV Episode 2003)","Season 3, Here We Come","The finale of Season 2 of ST:E is an exciting one. An unknown assailant attacks Earth, killing millions of humans in the process of creating a scar across the terrain of North & South America. The Suliban kidnap Archer and set up a meeting between him and their time-traveling overlord who informs Archer of the culiprit is a species located in the Delphic Expanse known as the Xindi. The Enterprise heads towards the great unknown, a place feared by the Vulcans and Klingons. Meanwhile, Duras continues to pursue Captain Archer and bring him back to Kronos to restore his honor. This episode is a bit of a transition, as we leave the plot of the Vulcans trying to capture Archer and head towards this new threat. The cliffhanger sets up the main story plot lines of season 3 and I have no issue with this. Sure, it might be convenient that future shows never mention this race or the national disaster that occurred back in the day but that doesn't mean it didn't happen. I don't go around talking about the Great Chicago Fire everyday, why shouldn't future generations think of this simarly? While I did enjoy the episode and what it sets up, this one isn't exactly perfect. The scanner that reads the UFO and gives a negative age to the alloy was pretty dumb. T'Pol's complicated decision to resign her post with the Vulcan High Command and stay with the Enterprise is basically glossed over. While the grief shown by Trip over the loss of his sister is one of the best performances we see out of him, I could have used more of it. This probably should have been a 2 part episode. It also looks like we've seen the end of Duras as Archer's fancy new weapons (which are borderline ridiculous I might add) dispatch his ship into a million pieces on the edge of the Expanse. Archer's quick to believe this time traveler for no reason. He's the leader of the Suliban Cabal, a bitter enemy to the Enterprise. Why believe him? Why trust him? Because he had general knowledge of the ship? Archer's thinking too emotionally. If it's the Xindi's idea to destroy Earth before humans destroy them and they are building a weapon to accomplish this, then why show up early and do a minor attack? You don't poke the bear unless you can kill it! The entire premise that they'd come and kill a few million instead of total annihilation is counterintuitive. Just wait until your weapon is ready, the humans aren't even aware of you yet. Conclusion: Besides this major plotholee, which is hopefully explained next season, this was a rather enjoyable episode.",8
6,"""Star Trek: Enterprise"" The Expanse (TV Episode 2003)",Welcome to the Xindi,"There is nothing quite like the laying down of a gauntlet. A race called the Xindi have as part of their mythology, a prediction that in 400 years, the Earth will launch an attack and destroy them. So to prevent this, they lay waste to a huge part of Earth and threaten to destroy the planet. Archer and the crew are called back to retrofit Enterprise and to confront the threat. It takes a lot of convincing to get off the mark. But off they go. Of course, Archer's constant pain in the butt, Duras, the Klingon commander, complicates things by continuing to attack Enterprise. This is a really loaded episode with great possibilities. Once again there are complainers about how this is contrived to raise ratings. What a horrible thing for the producers to do!",9
0,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)",The Foolish Mission,"In 2151, in Broken Bow, Oklahoma, a farmer shoots the Klingon Klaang with his plasma rifle after the explosion of a methane store in his farm and the Klingon is sent to the Starfleet Hospital. The Vulcan ambassador Soval proposes to unplug the life support system and bring the corpse of Klaang to his warrior empire in planet Kronos with honor. However, Captain Jonathan Archer proposes to go with the Enterprise in her first voyage and bring back Klaang alive to his home planet. Jonathan invites Ensign Hoshi Sato and Dr. Phlox, who is treating Klaang, to complete his crew, and the Vulcan Sub-Commander T'Pol is assigned to participate in the dangerous first mission of Enterprise. When the equipment of the starship is shut-down, Klaang is kidnapped by Sulibans after a shooting in the hospital. After the autopsy of the Suliban killed in the shooting, Captain Archer is informed by Dr. Phlox that the alien was actually a mutant, altered in a sophisticated genetic engineering process. T'Pol modifies the sensors of the Enterprise to track the Suliban spacecraft until she reaches planet Riger X. They investigate and disclose that Klaang was a courier, bringing an important message about the Temporal Cold War from the Suliban Sarin to the leaders of the Klingons in Kronos.In spite of being a huge fan of Star Trek, I have not followed the episodes of ""Enterprise"" on cable television. I have decided to buy the DVD box of the First Season and this first episode surprised me. The adventure of the first Enterprise, Captain Jonathan Archer, the gorgeous T'Pol, Reed, Mayweather, Dr. Phlox, Hoshi and Trip is excellent, at least in this pilot. I have noted in IMDb that this episode is actually divides in two parts, but on DVD they are just one, therefore my review is valid for both. I did not like the music score theme, which I found very annoying, but this was an exception in this great show. My vote is nine.Title (Brazil): ""Broken Bow""",9
1,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)",Gene Roddenberry Would Be Proud,"""Broken Bow"" takes us back to where it all began. Set 150 years in our future and 100 years before Kirk, Spock and McCoy. This installment of the ""Star Trek"" franchise, is in my opinion the first series since ""TOS"" to recapture the feelings of wonder, danger and excitement of ""Going Where No Man Has Gone Before"". Scott Bakula is perfectly cast as Jonathan Archer, the first Captain of the first ""Star Ship Enterprise"". He and the entire cast truly show a true reverence for the Star Trek legacy. John Billingsley is Brilliant as the alien Dr. Phlox, and Jolene Blalock is totally luscious as the tempting but logical Vulcan science officer T'Pol. Broken Bow is in my opinion the best premier episode of any of the Treks, and I believe Gene Roddenberry would surely be proud.",10
2,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)",Going where no trek has gone before...,"Enterprise, the latest high budget spin-off to the most successful franchise in film and or television history opens to the tune of a 90-minute episode called 'Broken Bow'. First we are swept into a massive action sequence with a Klingon being chased by some Suliban (who are the main enemy in the first season of the show). From there the televised movie takes us on a journey that seldom gets as good as it is, with some of the best character development, story and action/visual effects ever seen in such a short amount of time.The opening-credits is a debatable subject among the minority of Enterprise fans, whom some believe that the song is out of place. What they fail to realise is the lyrics themselves. If one listens to the actual song, instead of the theme, then they will begin to piece the parts of the puzzle together. And eventually as the series progresses further and further, and we learn more about our valiant captain and his crew, will the song actually become meaningful. Overall Diane Warren's theme is beautifully orchestrated and is sung just as well by opera singer Russell Watson.What makes any television show watchable and worth watching time and time again is its characters and the way they become structured and layered. Enterprise is (in my opinion) one of the most well cast shows since The Next Generation. Choosing Scott Bakula, as Captain Jonathan Archer was the best decision since Gene himself cast Patrick Stewart as Jean-Luc Picard. As the captain always leads the show, Bakula adds a subtlety to his role and brings a huge smile to the faces of anyone with blood pumping in their veins. He simply is (both actor wise and character wise) a superb human being and his charm, wit, and compassion are overwhelming to watch. As for the other cast members, a favourite of mine is John Billingsley who plays Dr. Phlox. It's also nice to see a non-human playing a role, and the decision to give the captain a dog, named 'Porthos' was a well-received idea. Throughout the show character development was brilliant, it was fast, well timed and almost perfect. I say almost because sadly Travis Mayweather's character played by the Briton Anthony Montgomery is a little weak at the end of the first season. He does have some things to say here and there, but remains in the hands of the producers to make him more important. Jolene Blalock is wonderful as the sometimes harsh but equally loveable Subcommander T'Pol. Dominic Keating as Lieutenant Malcolm Reed plays a strong role and is convincing as the armoury officer. Connor Trinneer plays Commander Charles ""Trip"" Tucker who always adds charm and comedic style to his character and finally Linda Park as Ensign Hoshi Sato, who often plays a weaker character but thankfully quickly becomes interesting. All of these characters make up Enterprise, and all bring a quality that Star Trek hasn't seen in a long time. Each person makes this show worth watching. Smiles and feel-good senses are guaranteed right from the first time we see them all together on the bridge of the starship Enterprise NX-01.The ship itself, the NX-01 is somewhat questionable in design. The series is set 150 years from now and 100 years before Captain Kirk. So why then does the ship appear to be similar in design to mid 24th century ships, namely the Akira class starship? Continuity has been an issue in Enterprise, but thankfully Rick [Berman] and Brannon [Braga] offer suitable explanations for each and everyone of them. Continuity is only a problem if you are forever scrutinising shows and are obsessed with the tiniest of details. If you see the show with and open mind, then you'll have no problems, but there is an urge to know 'why' all the time. So what did Berman and Braga offer to the Star Trek fan-base with the issue of the deign of the ship itself? According to them the NX-01 is how it is because of the incident in First Contact. When Zefram Cochrane saw the Enterprise-E through his telescope and from speaking with the away team lead by Commander Riker, it changed the ideas in his head. That's a good enough explanation for me.lets move on. Of course its not as easy for some fans to accept that sort of answer, some go as far as to refuse to see the show until they get a reasonable answer. Come on guys grow up.When George Lucas destroyed the Star Wars saga with the launch of his profit making new trilogy, fans couldn't do anything, only watch and sap it all up anyway. And then they learned that, well maybe its not that bad after all. If you can't accept a quality show for what it is, not what it should be in your mind, then go elsewhere. Or try becoming a producer on the show and then see what you can do.The sets on Enterprise remind me very much of the Defiant from Deep Space Nine. They often appear cold and have an eerie look of modern structure to them and they cry out that they belong to the military. Perhaps that why the crew of the USS Enterprise (aka flagship of the American fleet) like it so much.  They are striking sets, and represent the show perfectly.
Rick Berman 'the overlord of the empire' as John Logan so accurately put it and his counterpart Brannon Braga has hit the nail on the head exactly where they should have, and in all the right places.  Whether that be technicalities, visuals, sound, editing or score. Enterprise is a fine demonstration to just how good televised science fiction can ultimately be, when in the hands of geniuses. The late Gene Roddenberry would be proud of this series and as a Star Trek fan, so should you.",10
3,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)",Star Trek like you've never seen before.,"Before I start, I would like to say to all those hard-core Star Trek fans out there that unlearn what you have learned.  Okay, I got that from Yoda, but it still holds true here.  When watching and critiquing (if you're a nit-picker), one must approach the new series with an open mind.Expectations aside, I thoroughly enjoyed Enterprise.  The fifth installment into the Star Trek series franchise peaked my interest months ago when I first heard about it.  I was skeptical at first, I will admit to that.  I just didn't want another Star Trek: Voyager, which I spent that last 7 years faithfully watching the show with little to no satisfaction when it came to an end.  But when Scott Bakula signed on, Dr. Sam Beckett himself, I denounced all skepticism and it sparked my enthusiasm for the new series. Right off the bat, Enterprise threw us into the thick of things:  the Klingon, Klaang, evading the Suliban, the Vulcan/Human conflict, the problematic temporal cold war, and the cameo by James Cromwell.  Okay, those are more like intriguing features than throwing us into the thick of things. What can I say?  I was impressed. The matter of the title song is quite a controversy among friends.  Many thought it should go.  I say, keep it.  It's different and in a way sentimental, paying homage to exploration and discovery.  I took me five viewings of the pilot to get used to it. Enterprise delivers in every way possible that a Star Trek series should: a bold captain, a diverse crew, technobabble, transporters, phasers, shuttlepods, warp drive, and humor. For all those who don't like Enterprise, I say this to you:  give the show some time.  It's still a newborn, finding its own way to be unique, exciting, and most of all appealing.  Remember, many people didn't get into Deep Space Nine when it first came on.  It grew to be a fantastic series. It might not have rated well with the hard-core fans, but there are more than plenty enough serious fans who think so. Enterprise may very well become the best Star Trek series since The Next Generation.",
4,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)",Strong start overall,"A strong pilot, this two-hour episode does an excellent job of setting up the characters and background for ""Enterprise,"" the ""prequel"" to the original ""Star Trek"" series. It stumbles a few times into ""Trek"" convention and cliché--candy-colored space strippers never seem to go out of style, and I can already foresee snickering references to T'pol as ""Seven of Vulcan""--but the ensemble looks strong, the characters are well-drawn, and one can already see hints that this particular crew will have to be more resourceful, in different ways, than those of earlier (later?) series. Scott Bakula hits the right note as a captain with Kirk's brashness and daring but without his smugness and swagger, and I look forward to the ways in which the series will feature the engineer, weapons master and communications officer (not just a glorified phone operator anymore!) as supporting players. The writers seem to have picked up on the one big mistake made in ""Star Trek: The Next Generation,"" ""Deep Space 9"" and ""Voyager"": Instead of starting with a big ensemble cast and giving characters short shrift, it's starting with a smaller core of characters to which a little more variety can be added later--which I hope happens, because after about a half-dozen episodes, more variety will be needed.",7
5,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)",The prequel to Star Trek,"Just saw Enterprise: Broken Bow, and I would have to say that it is different.  It's like one hundred years before Kirk and it's interesting to see how Starfleet gets to where we know it.  The uniforms are different than the standard color coordination that Star Trek has used before.  It's more of a more military look.  The starship shots are all computer generated, on The Next Generation they used models, boy I miss that.  Great way to start off a new show, especially when they used the transporter on a human for the first time.  The show looks to be promising from this pilot.",
6,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)",Solid Trek,"Okay, the recent history of Star Trek has not been good.  The Next Generation faded in its last few seasons, DS9 boldly stayed where no one had stayed before, and Voyager started very bad and never really lived up to its promise.  So, when they announced a new Star Trek series, I did not have high expectations.  And, the first episode, Broken Bow, did have some problems.  But, overall it was solid Trek material and a good romp.I'll get the nits out of the way first.  The opening theme is dull and I don't look forward to sitting through it regularly, but that's what remotes are for.  What was really bad was the completely gratuitous lotion rubbing scene that just about drove my wife out of the room.  They need to cut that nonsense out.But, the plot was strong and moved along well.  The characters, though still new, seem to be well rounded and not always what you would expect.  The Vulcans are clearly being presented very differently than before, with a slightly ominous theme.  I particularly liked the linguist, who is the first Star Trek character to not be able to stand proud in the face of death, but rather has to deal with her phobias and fears.  They seemed to stay true to Trek lore, something that has been a significant problem in past series, though they have plenty of time to bring us things like shooting through shields, the instant invention of technology that can fix anything, and the inevitable plethora of time-travel stories.  Anyone want to start a pool on how long before the Borg show up?All in all, the series has enormous potential.  They are seeing the universe with fresh eyes.  We have the chance to learn how things got the way they were in the later series.  How did the Klingons go from just insulting to war?  How did we meet the Romulans?  How did the Federation form and just who put Earth in charge.  Why is the prime directive so important?  If they address these things rather than spitting out time travel episodes, this will be an interesting series.My favorite line:  Zephram Cochran saying ""where no man has gone before"" (not ""no one"")",8
7,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)",What I missed about Star Trek,"Star Trek was exploration, new planets, cultures etc. All the ones that came after there was any ""unknown"" it was all politics and racism just the way we live now. Yes! And also, I loved Quantum Leap and Scott Bakula. He really makes ""Enterprise"" and I love the twist of being ""before"" the perfection of Star Trek, sometimes ""beam me up"", doesn't work! I always hate the way some people live to ""bad mouth"" anything and everyone. We see them for the small people they are.",
8,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)","Enterprise ""Broken Bow"" Review Update (Ten Years Later)","After reviewing the entire first season here in 2002 following its original airing, I gave the season 7/10 and the opening pilot 7/10 with other episodes ranging from 9/10 to awful... I vowed to give second season a chance, but the reality is that I gave up as it aired and felt uninspired and moreover couple with the dismal tenth Trek movie : Nemesis (3/10) which to me was the nail in the coffin of a fine franchise. so it was R.I.P. in 2002.However, ten years later, and on the eve of Star Trek Into Darkness, although I was not extremely pleased with Star Trek (2009) (6/10), I decided to buy the entire Enterprise series to finally see what Enterprise season 2,3 and 4 were about, perhaps (but probably not!) tired of watching even excellent DS9 episodes for the umpteenth time and some mix/match of vibrant Voyager and dated TNG which I actually never finished in its entirety either.Low and behold, I was absolutely hooked seeing Broken Bow in one sitting! I loved the intrigue, the tension, the action, the dialogue and the characters. T'Pol is brilliant and beautiful. Travis and Hoshi have possibly their best episode here as I remember them being underutilized after this. Phlox is enigmatic and endearing. Trip and Archer are slightly typical bravado, but solid and softened by Archer's apt back story with his father. The both makes amends with patronizing T'Pol, Trip taking his shirt off in the decon and challenging her on the bridge. The supporting character from the Ambassadors, Admirals, Klingons, Suliban (including seductive and believable Sarin) all add to the rich tapestry.Also, the idea of the show to be early explorers is omnipresent and we are as excited as the characters to discover new civilizations and learn their peculiarities, to try new technology, etc.Add time travel and foreign worlds who give way to amazing audio and visual effects (including sci-fi elements and sexy elements) and you have a two-hour plus episode that looks like a theatrical release. It helps that it was filmed in 16:9 way before it's time. So revising this pilot I am pumped to see Enterprise again. If nothing else and the series still feel flats, at least I can now be assured that the premise and the production was promising. Rating changed from 7 to 9/10!End personal log.",9
9,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)",Here we go again,"After the dismal series that was Star Trek: Voyager (with over-saturated the Star Trek universe in my honest opinion), I really REALLY wanted to believe that doing a prequel could be the most refreshing thing to happen to Star Trek. However, I was wrong. This is JUST LIKE Star Trek: Voyager - which isn't surprising given the fact that the same creators of that show are back here. What Star Trek really needs is a refresher course, like Nicholas Meyer gave after Star Trek The Motion Picture and Final Frontier. And why does the opening credits have a song instead of the traditional score of the previous series - I really don't understand this (it's a good song by Diane Warren but highly inappropriate for Star Trek). And why do they meet Klingons in this very first episode when Kirk and Company had no idea what they were in the original series - a problematic continuity error. 6 out of 10.",6
10,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)",Commercial disaster,"The basic premise of this story was exciting for fans of the Star Trek genre, the first tentative mission into intergalactic space by Star Fleet. Sadly, UPN chopped this up so badly with commercials it was difficult to follow the story line. In the last hour of this two-hour movie it seemed like I was watching a repeating pattern of 5 minutes programming followed by five minutes of commercials. I understand commercials pay the bills but this was just too much. If the weekly episode follow this pattern, I'll be tuning out.",5
11,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)",Star Trek Rocks!,"Call me adolescent but I really do think that this is a great series. If you haven't had a chance to experience a few episodes of the latest Star Trek series, you should definitely watch this one. Perhaps more compelling than that of Voyager's Caretaker, which launched the series with Cpt. Janeway, Archer's adventures are completely different, yet strangely familiar...The music is catchy too. No true Sci-fi fan can go without seeing at least one Star Trek episode--and these installments make the wait worthwhile.",10
12,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)",A very good start,"A very good start. I was a bit surprised to find the machinery not quite so advanced: It should have been cruder, to match we saw in the original series.     The cast is interesting, although the Vulkan lady comes across as a little too human. She needs to   school on Spock who, after all, is the model for this race. Too bad they couldn't have picked Jeri Ryan.   I like Ms. Park, the Korean(?)lady. The doctor has possibilities. Haven't sorted out the other males, except for the black guy. He's a really likeable. Bakula needs to find his niche--In QL his strong point was his sense of humor and his willingness to try anything. He is, of course, big and strong enough for the heroics. The heavies were OK, although I didn't like their make-up.",9
13,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)",The Beginning of a Legacy,"I have been a Star Trek fan for as long as I can remember. When they announced the planning and premiere of the fifth series I was very excited.The premiere of Enterprise was well worth the wait. It was well done with the perfect setting and a great acting job done by all the characters. The NX-01, Enterprise is the perfect vessel to show the beginnings of what many people have come to love.Scott Bakula was just superior as Captain Jonathan Archer. Jolene Blalock gave a commanding performance as Subcommander T'Pol. That it just two people of this wonderful new crew that is boldly going to take us into the great history of Starfleet.Enterprise looks like it's going to be a good series well worth watching, and I recommend that. Watch it.",10
14,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)",Fresh and new!,"This is what I was expecting when star trek DS9 premiered.  Not to slight DS9.  That was a wonderful show in it's own right, however it never really gave the fans more of what they wanted.  Enterprise is that show.  While having a similarity to the original trek it differs enough to be original in it's own ways.  It makes the ideas of exploration exciting to us again. And that was one of the primary ingredients that made the original so loved. Another ingredient to success was the relationships that evolved between the crew members.  Viewers really cared deeply for the crew.  Enterprise has much promise in this area as well.  The chemistry between Bakula and Blalock seems very promising.  While sexual tension in a show can often become a crutch, I feel the tensions on enterprise can lead to much more and say alot more than is typical.  I think when we deal with such grand scale characters of different races or species even, we get some very interesting ideas and television.  Also, we should note the performances, Blalock is very convincing as Vulcan T'pol and Bacula really has a whimsy and strength of character that delivers a great performance.  The rest of the cast delivered good performances also.  My only gripes are as follows.  The theme.  It's good it's different, but a little to light hearted for my liking.  We need something a little more grand.  Doesn't have to be orchestral.  Maybe something with a little more electronic sound would suffice.  And my one other complaint.  They sell too many adds.  They could fix this by selling less ads, or making all shows two parters.  Otherwise we'll end up seeing the shows final act getting wrapped up way too quickly as was one of my complaints of Voyager.",10
15,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)","""Take her out Ensign, slow and steady""","I suppose you could say I am a Trekkie (I love Next Generation, Voyager and Enterprise) and when I first bought Broken Bow on video (I missed it on TV) I was overwhelmed by every thing good about it, it rocks. Ever since my dad got me into Star Trek, I've been watching it every day ever since, which probably explains why I love Enterprise. Every actor and actress perform on the mark (my favourite character has to be ""Trip"" for his humour and sarcasm). Trust me if you're a Trekkie you'll love this!!!",
16,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)",A Great Start-,"Ok, so, this is coming a few weeks late, but it is here.  Mostly, this is because of statements of various negative natures.  Starting with the technology.  When Star Trek: TOS ran, special effect technology was extreamely low tec, and more than that, the crew had little money to do any kind of proper mock ups.  In the 35 years seince TOS premiered, the crew of Star Trek have become experts at economy.Ultimately, they have decided, quite rightly in my mind, to abandon the look of TOS and reverse engineered TNG et all.  So what if they decided not to make the transporter out of gold glitter or made the phase pistols look closer to the ones from Star Trek II?  As for the nits being picked about first contact with the Klingon Empire, it was presumed based upon comments made by Kirk and Riker that Earth only met the Klingon's in 2200.  Nothing was firmly established.Enterprise gives us the most promising venue of exploration that we've seen in a while.  This is what Voyager COULD have been.  No series can evolve without a few inconsistancies, but be thankful that Star Trek has so few. So, quit gripping and enjoy.",10
17,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)",Off to a good start,"The latest Star Trek gives all hope for the future of television. In light of what has been happening in the USA the last few weeks, Trek can have a unique ability to inspire. This series tries to do that right from the start. Departing from the typical Trek opening of ships flying, they've grounded the scifi story in ideas we see around us today then finish off with their ideas of the future set to the beat of a ""I can touch the stars"" opening theme.  I was not so impressed by the story line in Broken Bow as we're never quite sure what the ""Temporal Cold War"" is all about and other loose ends. But, I think part of the idea of this series is that everything is supposed to be going by so fast for these characters that they can hardly keep up with it all. Kind of a wild carnival ride where you know you missed some things but you get off thinking ""wow, let's do that again!"" Scott Bakula has a terrific ability to bring a thoughtfull presence to the hectic environment and the script in the first episode uses him effectively. While you do get the sense that everyone is still looking for their ""space legs"" concerning their characters as everyone has superficial emotions, there was a sweetness to the Braga/Berman script and some considered moments built on well-done special effects. These are the moments that make the show seem real and allow you to feel that you can put yourself in the place of the characters and think ""maybe, some day, that could be me (God, I hope it is!) "" which is really what this series is all about and why it's so popular.",
18,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)",The Best Series Starter yet...,"I think this has the potential of being the best Star Trek series yet, I say POTENTIAL.. we all know there is a chance they will drop the ball and run out of ideas... BUT I HOPE NOT! For those that have not seen it..SEE IT! Without that annoying ""PRIME DIRECTIVE"" floating over their heads every time they encounter races it could be cool.. and Scott Bakula was without a doubt a GREAT CHOICE for Captain, and the Vulcan Babe is hot too, (Check out the decontamination scene)I gave this a FULL 10... it blows away ALL the other series openers.. I hope this goes longer than 7 years...",10
19,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)","Fall in love with ""Trek"" all over again","I, like many die-hard Trekkers (or Trekkies, i don't care!) suffered through seven seasons of ""Star Trek Voyager"", dreaming of a better show when it was over, lamenting the end of ""Deep Space Nine"" in 1999. prayers, answered. ""Enterprise"" is fantastic. Fresh perspective, radically different characters, stunning new visuals, a pop-song for the intro. (I was shocked!) I can't think of anything I didn't like. sign me up for 10 seasons of this show. ""Star Trek"" is back - ""Voyager,"" nobody misses you! Keep on Trekkin'!>",9
20,"""Star Trek: Enterprise"" Broken Bow: Part I (TV Episode 2001)",A new hope for the Star Trek saga,"So far, new Star Trek series take a season or two to get interesting. This one promises to be interesting already. Bakula makes a great Captain. I like the oddball doctor and look forward to fascinating revelations about him. It's great that there's at least one (human) crewmember who isn't sanguine about the dangerous situations; it'll be cool to see her develop a thick skin. Not crazy about the ""babe"" factor, with Jolene Blalock in a ""cat suit"" like Seven of Nine from Voyager; it's insulting to ST and SF fans, unnecessary to get attention for a potentially great show, and very much out-of-character for Vulcans. The Suliban and their associates are extremely intriguing -- what do they want? Looking forward to seeing how Berman et al insert stories into the ST saga that tie in but don't mess up the ST universe. (Will Capt. Archer wind up leaving really weird events out of his log? What happens to new aliens that don't seem to be around in Kirk's time? So many interesting questions.)",
