,episode,rev_title,rev_content,rvr_rating
2,"""Star Trek: Voyager"" Q2 (TV Episode 2001)",I sure would love to have Q2 remain on Voyager!,"This is a fun episode that not only brings Q to Voyager but his son, Q2! Interestingly, the REAL son of actor John de Lancie (Keegan) plays the lad--and he's a lot of fun to watch. This is because Q2 is a total brat who EVERYONE soon hates! Q has decided to help the boy grow up by leaving him with the Captain--and soon Q2 shows that he's a nasty jerk! But, when his powers are stripped away (after all, the Continuum can only take so much), he quickly learns his lesson and becomes a bit less of a jerk!Overall, this episode is good mindless fun--as are all the Q episodes. And, inexplicably, instead of just going with the experience and having a good time (as the experiences always end up working out fine and often even to the crew's advantage), they once again seem perturbed by Q and Q2's visit--at least initially. I say WELCOME them--they sure were welcome for me, as these shows always brighten up the show-- which, otherwise, can sometimes be a bit dreary.",9
0,"""Star Trek: Voyager"" Author, Author (TV Episode 2001)",The Doctor writes a novel,"When it becomes possible for crew members to have brief conversations with people in the Alpha Quadrant The Doctor uses his time to contact a publisher; it turns out he has written a holographic novel about the life of an Emergency Medical Hologram aboard a ship stranded in the Delta Quadrant. When Voyager's crew see what happens on The Doctor's fictional USS Vortex they are not impressed, all of the characters are clearly based on them with a few minor changes to names and appearance but their behaviour is very different, the captain's alter ego kills a wounded crewman because The Doctor wants to treat him ahead of a less seriously injured crewman and with the exception of Seven's character all the people on the Vortex treat their Doctor with contempt, thinking of him as a mere tool. The Doctor believes that nobody will think that his book is based on Voyager and the crew are being over-sensitive. When Tom tweaks the novel the Doctor is given a taste of his on medicine when he finds himself on the USS Voyeur where the EMH drugs patients to take advantage of them. He agrees to rewrite his work but his publisher releases the work anyway claiming that as a Hologram the Doctor has no rights so can't protect his work. This leads to a tribunal to determine just what his status is.I rather enjoyed this episode, finding USS Vortex to be an amusing parody of life on Voyager and I loved Tom's revenge with USS Voyeur. While a similar episode had appeared in ""The Next Generation"" that had less comic elements and was made many years earlier so I think it was okay to reuse the idea of exploring the idea of rights for artificial life forms.",8
1,"""Star Trek: Voyager"" Author, Author (TV Episode 2001)",Super Episode! Open Your Mind. Empathize With What Other People Are/Might Be Living With...,"I won't give much away (I usually strive not to with my IMDb reviews, as I prefer to speak in terms of how media makes me feel, while also discussing matters of logic/good writing). But I have to agree with the two positive reviewers of this episode. I find it kind of strange that two people reviewed it so positively, and that two reviewed it soooo negatively! ""Author, Author"" is a great episode! What needs to be said, is said. And the resultant decision and consequences at the end of the episode are believable and well written. Just so you know, this is a funny and very touching episode, in equal measure. Seven gets to make more of a connection to reclaiming her humanity, too. So, it's not all about the Doctor.There are certain parallels occurring even now, in 2016, with regard to acceptance of certain sexual and gender orientations - which this episode strikes a chord with, if you ask me. Not that it covers these topics, per say, but its points can easily be carried through and onto such subjects, and highlight them (for anybody with an empathic enough, and wise enough heart/mind).When I saw this episode, it again served as a reminder and question of ""Just how many times does the Human Race need to make the EXACT SAME MISTAKES over something/somebody which/who is ""different"" or against ""the norm"" - how many times does it need to go on the ""Witch Hunt"" - before it finally grows a gosh darn BRAIN, and learns its lesson!?"". I highly recommend that you watch and enjoy this episode of Voyager (I am sure the latter is an inevitability). And hope that you give that question above some major thought. Because, what are we, if we can't empathize, and put ourselves in the shoes of another? The answer, is NOTHING. Live Long, And Prosper...",9
2,"""Star Trek: Voyager"" Author, Author (TV Episode 2001)",One of the best!,"I noticed one reviewer referred to this episode as 'the worst of the worst'. Oddly, to me it's one of the better episodes and it's obvious that there are lots of difference tastes out there. For me, the funny episodes they periodically tossed in were among some of the very best--they provided some welcome relief from the otherwise VERY serious nature of the show.When the show begins, they've established a Skype-like system where crew members can make live calls to the Alpha Quadrant. Surprisingly, one of the most excited about this is the Doctor! Despite being a hologram, he has ideas about becoming a great author and his ego is stroked when a big publishing house wants his novel. Folks are shocked, however, when they see that this novel sure makes it look as if the Doctor is a great, great man and the crew, which is WAY too much like Voyager's, is full of evil jerks who couldn't get along without the Doc. It's VERY funny to say the least. But what is funnier is Tom Paris' re-write. In it, the Doctor is a jerk AND he sports a ridiculous comb-over! Overall, this episode is very slight but it's also very funny. If you don't mind a tongue-in-cheek episode, it's one of the better episodes of the final season. Well worth seeing--and it's a great chance to see just how far the Doctor's ego has gone!By the way, two of the guest stars in this ones are Barry Gordon (the blue publisher) and the arbitrator (Joseph Campanella). It's nice to see these familiar faces on the show.",9
3,"""Star Trek: Voyager"" Author, Author (TV Episode 2001)",I Enjoyed the Novel,"I know! Will they ever get home? There is something sort of disappointing in the fact that the crew is able to get routine messages home. Some are silly. Some are touching. But that fact of being stranded and making their way is sort of lost. Some real edge has been removed. That aside, the Doctor does a hilarious job of making a total farce of Voyager and the crew. When the captain shoots a guy in sickbay so the doctor can work on Marseilles (Paris) and get him to the bridge, it is hilarious. I do admit that the trial at the end is a tired motif, done many times in a variety of venues. Still, it works well.",7
4,"""Star Trek: Voyager"" Author, Author (TV Episode 2001)",terrible.,"They advertised this episode as ""has voyager stumbled into an alternate universe"". I almost wish they had! Please don't advertise it like that in the re-runs. The craziness takes place on the holodeck as one of the doctors latest works of art, And I use the term very loosely as do the crew. And if anyone here has seen TNG's ""measure of a man"", where Picard defends Data's status/rights as a sentient being, they will recognize the court scenes as a direct rip-off; one that in my opinion was very poorly done.I like seeing the fate of the other EMH doctors brought up again. I had actually been hoping for it to happen, but not like this. I could not believe that the doctor had chosen this method for getting that point across. Living witness showed an evil version of the crew and I love that episode. But that was the history that Quarren had been taught. But I don't think that display was this despicable and it is despicable to have a crew member write it. The court scenes I mentioned are something you will have to form your own opinion on. But the Doctor and Tom's conversations together really are great, just not enough to save the episode. 1 ½ of 5 stars",2
5,"""Star Trek: Voyager"" Author, Author (TV Episode 2001)",the worst of the worst,"First off, I don't like giving bad reviews. This one however, merits an exception. All it is is a bad rendition of other episodes. It made an attempt at Living Witness (which is quite possibly the BEST voyager ep there is by the way) failed all Mirror Mirror aspects, (the alternate versions eps). And the last half of the ep was, to me, an insult to the greatness of TNG's ""The Measure of a Man"". I won't go into that for fear of spoiling. You'll just have to see for yourself. (shudder).The problem in the ep, from the characters Point of view is ""how could the doctor write anything so demeaning to us?"". MY question is how could the actors agree to anything this demeaning to them! Adding this to the other eps around it gives us only one more question. And that is, quite simply, what were these people thinking?! 1 of 5 stars. And that's only because I can't put zero.",
0,"""Star Trek: Voyager"" Friendship One (TV Episode 2001)",Give that man a red shirt!,"Shortly after Earth developed warp technology a probe was launched in to space which in a spirit of friendship contained details of various useful technology as well as cultural details about Earth, this probe was last heard from as it headed into the Delta Quadrant. In their first official mission for almost seven years Voyager is asked to retrieve the probe as it is believed to be near them. When they locate it on an apparently uninhabited planet an away team is dispatched to retrieve it. They find the planet is a radioactive wasteland but isn't as uninhabited as they thought; taken prisoner they are told that Earth is to blame for the suffering as the conditions result from the locals' attempts to use the technology used in the probe. The leader of the local populations tells Janeway that if she wants to get her people back she must find a new planet for them all to live on and transport them there. When asked to give a crew member back as a sign of good faith one is returned... dead having been executed just before transporting. While three of the away team are captured Chakotay and Harry capture a prisoner of their own and one Voyager he is treated for his radiation sickness and discusses an alternate solution to the problem.This was a good episode which showed how something done with the best of motives can have terrible unforeseen consequences. It also mirrored classic episodes from the original series where a group of regular characters would be joined on an away mission my a character we'd never seen before who's job was to die to show just what sort of danger they were up against, it is just a shame he wasn't wearing a red shirt!",8
1,"""Star Trek: Voyager"" Friendship One (TV Episode 2001)",Responsible people are guilty for reckless people's terrible choices,"I have watched nearly all Star Trek Voyager episodes (indeed, nearly all Star Trek anything episodes and movies), and while I generally find them entertaining whether I agree with the writers' premise or not, this one is hopelessly irredeemable.300 years before present Star Trek time, Earth had sent out a probe, ""Friendship One,"" with much technical and scientific information (along with some artistic/musical samples). The probe made it to the Delta quadrant and was received/captured by a people who then proceeded to misuse the technology, ending up with the equivalent of a nuclear wasteland.Voyager, having established a real-time comm link with Star Fleet, is assigned to go looking for the probe, and they find the planet. The survivors are led by a bitter coot who blames humans for intentionally sending a device designed to destroy their civilization. Right, my blame man. The leader arbitrarily rejects attempts by the away team to help them and further they murder one of the unarmed crewmen right before sending him back to Voyager. And the ""big-hearted' Voyager crew convinces Captain Janeway that they are responsible for the problems these virtue-less but self-righteous dummies on the planet are facing.The creators of this episode were so busy preaching they sank into moronic myopia. One group of people can be recklessly irresponsible but they are totally innocent and another group of people must be responsible for themselves AND the first group? This is how we know that actors and the people that surround them must generally be drop-outs -- they have no capacity for critical thinking. This acidic tone of judgment against decency makes it impossible to just enjoy the story.Suppose I spend all my time watching these stupid episodes and lose my job? Are the show's writers then bad people responsible for my loss?Really, Voyager-Land, some amount of kookiness I can deal with but this is way over the top. If you are working your way through all the episodes, this is one you can skip and be better off for it.",3
2,"""Star Trek: Voyager"" Friendship One (TV Episode 2001)",Summary,"Stardate: 54775.4As we see on Enterprise, the Vulcans established a presence on Earth since First Contact, and supervised Earth's progress with warp technology and space exploration. Shortly thereafter, Earth sends the ""Friendship One"" probe to pre-warp civilizations. Fast forward to the present: With regular communications to the Alpha Quadrant established, Starfleet sends a mission to Voyager: retrieve the 21st Century probe sent from Earth.Once the probe is located on a nearby planet the away team is shocked to learn of the non-friendly impact it has made.",
3,"""Star Trek: Voyager"" Friendship One (TV Episode 2001)",Cool make-up.,"Now that the Federation can have regular contact with Voyager, they ask that they look for the Friendship 1 probe that was sent to the Delta Quadrant a long, long time ago. However, when the shuttle team land, they find that the place IS inhabited (despite the sensors) and these people are really angry. They blame the Earth for their plight, as they used the technology that powered Friendship 1 (antimatter) and destroyed themselves. Sure, a few folks remain, but they look nasty and are suffering from the aftereffects of the antimatter explosion. Not surprisingly, these folks are very hostile and soon take some of the away team prisoner. Now they try to use the team as a bartering tool and things get even nastier very quickly.This episode features some very nice make-up effects. The sore- covered aliens look really realistic and nasty. While the baby didn't look great--the rest of them sure did. In addition, the story is pretty exciting and worth seeing.By the way, this story seems a lot like an episode from ""Space: 1999"" concerning a probe powered by a 'Queller Drive'. This system ended up killing things because of its toxic emissions--and soon folks effected by it come looking for retribution!",8
4,"""Star Trek: Voyager"" Friendship One (TV Episode 2001)",Where the Fault Lies,"This is sort of interesting. Voyager and her crew are victimized by a man who speaks for a culture that nearly destroyed itself by trying to adapt technology from an Earth probe. When people do outrageous things and don't look at the consequences, the first they to do is to blame someone else. After 300 years, how could Voyager have anything to do with this destruction. The probe could just as easily have brought prosperity these people. They made their own beds. And to make matter worse, this megalomaniac decides it's his right to deprive everyone else based on his own hatred. He talks about how nothing they do will bring back all the dead. That is such a ludicrous statement, designed for him to keep his hatred and venom intact.",6
0,"""Star Trek: Voyager"" Natural Law (TV Episode 2001)",Stranded in a stone aged culture,"While on their way to a conference Seven and Chakatay's shuttle crashes through an energy barrier and they find themselves stranded amongst a stone aged culture called the Ventu. While they attempt to avoid breaking the prime directive they find the Ventu are more helpful than they expected; helping them find the remains of the shuttle so they can lower the energy shield to beam out. In orbit Voyager also tries to find away through the barrier which they have been told was erected by aliens to protect the primitives from more advanced people, the Ledos, elsewhere on the planet who wanted to exploit the them. When Seven finally gets the shield down it is clear that the Ledos haven't given up their hopes of exploiting the Ventu and are willing to use force to prevent Voyager re-establishing the shield. In a light-hearted sub-plot Tom breaks local piloting regulations and is forced to take a pilot training course with an officious local.The main story was pretty good, I liked the Ventu who communicated through a sign language which Chakotay tried to learn the basics of. The idea of having an advanced civilisation exploiting a primitive one was admittedly rather cliché but worked well enough. The secondary plot provided a few laughs especially when he abandons his class to remove the Ledos from Ventu territory while under fire.",7
1,"""Star Trek: Voyager"" Natural Law (TV Episode 2001)",Chakotay and Seven really do great justice to the Prime Directive.,"The Prime Directive is often mentioned on the Trek shows. Its concept is that the Federation should NOT interfere with native species and allow them to grow naturally. Here they play lipservice to it at times.Chakotay does some lousy piloting of the shuttle and gets way too close to an area they were told not to approach! The invisible shield above smashes their craft and he and Seven crash through the barrier and land below. There they encounter a very primitive tribe of nice tribal folks and almost immediately Chakotay starts interacting with them. I guess that the Prime Directive was recently repealed. Seven, however, thinks that the Prime Directive DOES still apply and disagrees with Chakotay. She then shows her devotion to the Prime Directive by losing her tricorder--something which she never recovers and they eventually leave behind. Later, with the help of the natives, they find a way to contact Voyager. Unfortunately, now the Ledosians plan to improve the lives of these tribesmen---and it's all made possible by the break in the invisible dome caused by the shuttle.There's another minor plot in which the always impulsive and child- like Paris gets in trouble with some locals due to his hotdogging while piloting his shuttle. They insist that he take a class on how to fly! The Captain agrees and even though he thinks it's beneath him, he takes the class--always looking for a way to skip out this. After all, he IS a man-child and being responsible just ain't how he rolls. Fortunately, his instructor is NOT wowed by Paris' lies and attempts to get out of the class or end it prematurely. In the end, after massive exposure of the Federation to the tribespeople, the Captain then decides to close this dome forever. This is sort of like deciding your daughter will remain a virgin after she's already had her baby! All in all, a confusing and morally ambiguous episode that just seemed inconsistent and odd to say the least.",5
2,"""Star Trek: Voyager"" Natural Law (TV Episode 2001)",Missed an opportunity,"I loved Voyager, but some of the episodes were hit or miss. For me, this episode was a miss because you had Seven and Chakotay stranded on a planet, but nothing was done to develop the relationship that was dumped on us in Endgame just two episodes later.We already know Seven has a bit of a crush on Chakotay from the Human Error episode earlier in the season. Rather than allowing a relationship to build naturally over several episodes, it's sprung on us as an afterthought.The episode itself was kind of meh, although I did enjoy the performance of a young Autumn Reeser as one of the natives.I'll skip all the Prime Directive dialogue that's been discussed in other reviews, but yeah- there's that too.",6
3,"""Star Trek: Voyager"" Natural Law (TV Episode 2001)",(in The Simpsons' Comic Book Guy voice) Worst Episode Ever?,"OK, I am intentionally exaggerating in the title of my summary. But this really is quite bad. For starters, the A plot takes a coma-inducing twenty-five minutes to start moving and in the end, the final five minutes (before the epilogue featuring Seven of Nine and Chakotay) have been stuffed so full that the flash by in such a hurry that it's not worth the long set-up. And, of course, this is yet one boring Prime Directive episode. Then there's the B plot, a ""comedic"" story of Tom Paris having to attend flight school. It's so not funny that it makes me want to cry. Of course, it *conveniently* merges with the A plot in the end. So conveniently that it constitutes as lazy writing. The only saving grace of this episode is, of course, Jeri Ryan as Seven and an all too brief appearance of semi-legendary rent-a-dislike-able-elder-guy Ivar Brogger who's been in pretty much every TV show that amounts to something. Some interest may be also found in the fact that this is credited as Autumn Reeser's (the lovely Taylor in The O.C.) first acting work, but she's practically unrecognizable, a ten-year-old in alien make-up. So, in the end, a boring episode with only curiosity value.",4
4,"""Star Trek: Voyager"" Natural Law (TV Episode 2001)","Janeway the Anti-Scientist, Liar, Cheater","Leaving aside the stale mediocrity of the episode, I'll get right to the stupid.The episode involves a planet in which there is a primitive tribal culture literally locked under a forcefield shield that was established by another alien species hundreds of years ago that has disappeared. These people are directly related to the highly advanced species that is currently interacting with Voyager.Naturally, Tattoo-boy and Seven of Nine get stuck in this when their shuttle crashes into it, all because Idiot-face wanted to look at the planet from the shuttle. They accidentally get involved with these tribal people, which Chakotay at first tried to avoid, due to the Prime Directives.However, his Prime Directive dribble goes right the hell out the door once they do find him, and he has the GALL to chastise Seven of Nine for NOT attempting to connect and communicate with the people, and FURTHER interfere with their lives.So towards the end, they manage to break open the forcefield using technobabble, and the civilization immediately comes down to explore and research the tribal peoples, a unique opportunity comparable to modern-day people not just of our own technology, but our ideals and policies of non-interference with a tribal culture.BUT JAAAAAANEWAAAAAAAAY HAS TO GET HER TYRANNIC SELF INVOLVED!!!~! Because this is the show that brought you ""Tattoo"", an episode so filled with spiritual love and respect for Native Americans, they established in canon-Trek that they were primitive, culture-less savages until they were touched by White Men from space, and who brought you Chakotay, a walking stereotype of Native American cliché's that often interfere with its own continuity (A man who fights the Cardassians in defense of his home also espouts that ""home is wherever you happen to be""), NATURALLY THIS IS A BAD AND TERRIBLE THING! Let's get this clear; these civilized people are not the ""Manifest Destiny""-era Americans, or Colonial Europeans. They do not plan to subjugate or exterminate these people, or study them while moving them to controlled environments and uprooting their culture. These are people who have been given a unique opportunity to witness FIRST-HAND the genesis of their own civilization, LITERALLY untouched by anyone.BUT JAAAAAAAAAAAANEWAAAAAAAY SAYS NNNNNNNNOOOOOOOOOOOOOOOOOOO!!! Because this goes against the New Age pseudo-hippie spiritualism, Janeway absolutely REFUSES this scientific opportunity, DESPITE BEING A FORMER SCIENCE OFFICER HERSELF, and decides to MANIPULATE THE PRIME DIRECTIVES TO SERVE HER OWN PURPOSES, by claiming that the technology used to open the forcefield is HERS, so she's gonna take it back because of Starfleet policy of non-interference with their planet...DESPITE THE FACT THAT THEY ALREADY INTERFERED BY OPENING IT IN THE FIRST PLACE, MUCH LESS CHAKOTAY AND SEVEN OF NINE MAKING CONTACT AND COMMUNICATING.So what she allows by an accident born of pure stupidity in order to save the lives of one dimwit and one former Borg, she disallows in the name of cultural and scientific enlightenment of an ENTIRE CIVILIZATION! Naturally, since they go against JANEWAY'S point of view, these civilized people take all of 2.2 minutes to START FIRING ON VOYAGER! So Janeway escapes, denying an entire civilization the chance to study and better understand and appreciate their own past, for pretty much no coherent or logical reason other than fear.Yes, fear. Fear that these civilized people might destroy the culture of these tribal peoples. This fear would be well-founded if these civilized people showed anything BUT reverence, awe, and respect for these people already. Even then, it doesn't say much about the benevolence of Earth that they utterly shut down a huge opportunity for learning out of fear.",1
5,"""Star Trek: Voyager"" Natural Law (TV Episode 2001)",Primitive Folk,"Chakotay, through his carelessness, almost gets killed and he and Seven end up on a planet with a primitive group of people. They form a bond with them but come into conflict with a more advanced race who want the property to themselves. We all know how this will end. We also have a tiresome subplot with Paris having to take introductory flight lessons from a pedantic old guy who is unyielding in his instructional syllabus. This is really dull. The whole thing is so predictable and seemed endless.",5
0,"""Star Trek: Voyager"" Homestead (TV Episode 2001)",Excellent Neelix episode,"For some reason, I had never seen this episode before today. I thought it was very well written, acted, directed, and Ethan's performance was typically top notch! There was some good humor, suspense, excitement, and yes, a very touching send off for the character Neelix.Naomi Wildman also adds to this one, as well as Tuvok, who is particularly caring when it comes to the character Neelix and the tough choices he has to make.One reviewer complained ""(this episode states) you're only happy with your own race."" What an idiotic thing to say. He found a family with his same SPECIES which is a helluva lot deeper than just ""race"". Neelix really got to shine in this episode, and again, I found it a touching goodbye.",9
1,"""Star Trek: Voyager"" Homestead (TV Episode 2001)",Farewell to Neelix,"While Neelix is leading the celebration of 'First Contact' day, a holiday of his own invention, the crew discovers a group of Telaxians living in a nearby asteroid field. When the Delta Flyer enters the field it is damaged my mining charges and makes a forced landing on the Telaxian's asteroid. After the landing Neelix is disappointed to find that the people there are suspicious of any non-Telaxians. As he gets to know them he grows to understand their suspicions as a group of alien miners are demanding they leave the asteroid so they can mine the minerals there. Voyager tries to help negotiations between the Telaxians and the miners but the latter are determined to mine the asteroid. It looks as if all is lost but Tuvok points out to Neelix that what the Telaxians need is a leader who can help them defend their home. Neelix then departs in his shuttle and helps them set up a shield around the asteroid. Having grown close to one of the women there he decides to stay with them and be the Federation's ambassador in the Delta Quadrant.This was a good episode which saw the first departure of a major character since Kes left at the start of season four. Over the years Ethan Phillips did a fine job as Neelix, a character who could be a little annoying at times but overall was a fun character. This episode is also the last to feature young Naomi Wildman, to my mind the best Star Trek child as Scarlett Pomers played her as a normal child. The final scene between them was quite touching.",9
2,"""Star Trek: Voyager"" Homestead (TV Episode 2001)",A necessary episode,"Voyager could not return to the Alpha Quadrant with a native Delta Quadrant resident on board. The whole point of the series is that Voyager's crew is trying to get home to their own people. Once it was determined that Voyager was not going to be renewed for another season, the producers decided to wrap up the loose ends: Tom and Ba'llana's baby, the Doctor's status, Seven's humanity, Harry's insistence to get home, and Neelix's future. This was a chance for the crew and for the audience to say good-bye to Neelix within the plot of an episode that would leave him with his people, yet still accessible to Voyager (as a permanent ambassador to the D quad). The final goodbye scene where Neelix leaves the turbolift and walks through the corridors lined with the Voyager crew is one of the most poignant in the series.",10
3,"""Star Trek: Voyager"" Homestead (TV Episode 2001)",Touching,"Even when there is an inconsistent series like this one, one gains an attachment to it. The characters live and breathe and we get to know them. I have to say my reaction to Neelix is sort of the same as Tuvok's. He is sincere but can be so annoying and, at times, clueless when it comes to social interactions (he can't take a hint). Still, he provided color and flair to the show. I always had trouble because I thought his head looked like a slow-pitch softball, but that's another issue. I forgot that his ship was still in dry dock and available to him. He obviously had technical skills and expertise in the ways of he galaxy. When he is given responsibilities, he is able to adapt to situations, even dire ones. Here we have him reconnecting with his species. Remember that his family and a huge number of Talaxians were the victims of genocide. He has been willing to combat his loneliness out of gratitude for his situation. Remember, at one point he nearly committed suicide. Anyway, I found this an extremely poignant farewell to an interesting character.",9
4,"""Star Trek: Voyager"" Homestead (TV Episode 2001)",Touching Farewell with missed opportunities,"NOTE: This is more of a criticism than a review, but I hope you find it useful!!I was pleased to see during the opening credits that this episode was directed by the famous ""Geordi La Forge"" from The Next Generation (real life = LeVar Burton).The Good: Neelix encounters his own kind, bonds with them, and ultimately leads them to stand against a greedy mining cartel. Overall a good episode, but there are 3 things which made it ""not great""...1. I always thought shuttle crafts were used too infrequently in the Star Trek series, and when they would appear, they would almost always be casually traveling through space (or rarely, an atmosphere). So I was pleased to see this episode using a shuttle for a good purpose (to investigate an asteroid field too dangerous for the ""large"" Voyager spaceship).I mostly liked the scene where the shuttle crash-lands on the asteroid. This seems very believable, and the FX are very good for the time, but somehow it still looked a bit fake. I am not sure if this a poor ""model"" shot, or ""sub-par"" CGI, but either way the shuttle crash scene ended with non-convincing visuals. On the other hand, I must say that except for the final seconds of the crash scene, the shuttle appeared very believable!2. Near the end of the episode, Neelix (who lost weapons on his ship) decides to heroically defend the asteroid colony by putting his ship in the path of an enemy torpedo. Sadly (my opinion), his heroism is nullified by a surprise appearance of the Delta Flyer which destroys the enemy's projectile. Sad because there was *no* need for Cpt.Janeway to magically come to the rescue... I believe Neelix's ship, which had undamaged shields (according to the story we see) could have survived the impact of the enemy (without outside help). Can you say anti-climatic? Or perhaps counter-climatic? Either way, Neelix was robbed of his heroic moment... FOR SHAME!!!3. The final scene shows Neelix walking through Voyager's corridors lined with Voyager crew members. At first (and overall), I found this scene very touching. The crew decided to give a standing ovation to a person who will be missed... my eyes got very teary in this scene! However, at the end of the corridors, he sees the senior staff and friends... Now I think this is typical for a dramatic TV show, but what amazed me (in a negative way) is that he didn't hug or kiss anybody goodbye! Well maybe Telaxians aren't like humans, but really, how could he leave without giving a heartfelt speech to young Naomi? Even a small hug or kiss on the cheek with a simple line like ""I will always remember you"" would suffice... but he just walks past her without a word. Cold...So the above are my 3 ""note-worthy"" criticisms. Now that I think about it, it was annoying that Neelix and his female Telaxian (Dexa?) often wanted (or so it appeared) to be intimate, but nothing happened until the very final seconds of the episode... where we get to see a hug. Hmmm....ANYWAY, I really enjoyed this episode for the most part, but those 3 issues mentioned above broke my sense of disbelief... the episode wasn't totally ruined because of those issues, but it could have been much better......so 8 of 10.",8
5,"""Star Trek: Voyager"" Homestead (TV Episode 2001)",Neelix leaves and Tuvok is going to be crying his eyes out....inside.,"This is the final episode for Neelix. As the series was winding down, the decision was made by some writers to ditch this guy in the Delta Quadrant. My wife cried. I was a bit less overwhelmed by his loss.When the show begins, Voyager encounters a hidden group of 500 Talaxian refugees hiding out under the surface of some planet. Considering how few of them are left, it's perhaps the last chance for these people to avoid extinction. However, some race of bullies wants the planet and considering how weak and few the Talaxians are, things look really bad. That is, until Neelix comes to the rescue. Their plight is now his plight and he's not about to knuckle under to these jerk-faces. So he decides to help them and eventually stays with them and Voyager continues on to the Alpha Quadrant.This is a pretty good show--full of heart and one that fans of the series probably will find a tad upsetting.",8
0,"""Star Trek: Voyager"" Renaissance Man (TV Episode 2001)",Too over the top,"The premise of this episode really does not quite make sense. The Doctor has now matured for seven years. He would not freeze away crew members and impersonate them to save the Captain from some alien traders holding her hostage to obtain a warp drive - and only the Doctor knows about it!The episode would not have fitted earlier in the series because the Doctor would not have had the attachment to do what he does here. It does not fit later in the series because the Doctor has a lot of experience and understands that such a situation is best resolved working with the crew. And no, the feeble excuse that the aliens can see what he sees and hear what he hears is not enough to explain it: he communicates with the crew in subtle ways at the end, so why not right away? He's not stupid, you know.The episode is still sort of silly fun as the Doctor tries to imitate B'Elana, Chakotay and other assorted characters he's stowing away in the ship's morgue as they catch on to his scheme to save the captain alone while sacrificing the warp drive. And it features those bumbling aliens from The Hive, who have decided to become highway robbers. So if you take it in the vein of a comedic escapade at the penultimate tick of the clock of Voyager's final season, it's OK. Hence still a 5.If you like The Hive and the Doctor, watch the ""Tinker, Tenor, Soldier, Spy"" episode again and see how it's done right.",5
1,"""Star Trek: Voyager"" Renaissance Man (TV Episode 2001)",The Doctor disobeys orders,On their way back from an away mission Janeway and the Doctor run into a few difficulties. Once back on Voyager the captain tells Chakotay that they have accidentally strayed into the territory of a species which does not allow warp travel and is demanding the surrender of their warp core. He suggests making a run for it but she insists they must obey as the alien species has cloaked ships and superior weapons. Reluctantly he follows her orders but when she starts to act strangely he goes to see the Doctor so he can give her a check up. Later he claims to have seen her and determined that there is nothing wrong with her health. Chakotay goes to see the captain and realises that the person in front of him isn't Captain Janeway. Before he can do anything though he is drugged and hidden in the ship's morgue. At this point we learn that the captain was in fact the Doctor who has been working with two aliens to steal Voyager's warp core in exchange for the captain who they are holding captive. As he proceeds he impersonates further crew members until he finally gets his hand on the core. Once he hands it over he finds that the aliens have no intention of honouring their side of the bargain and ends up a captive alongside the captain.This was a fun Doctor led episode... although for the first quarter that wasn't obvious as he was impersonating the captain. Once we realised he was impersonating various crew members it was fun to see the hints he gave to who he really was; such as when he is pretending to be B'Elanna and tells Tom the food he is giving her is unhealthy. It was also fun to see him confessing his various misdemeanours when he thinks his program is about to decompile.,8
2,"""Star Trek: Voyager"" Renaissance Man (TV Episode 2001)",A Bump in the Road,"Going into the final episode, this episode does nothing to segue into that major event. This starts with a sort-end-of the-road event, reporting the potential destruction of Voyager and the resettlement of its crew. A formidable adversary proves, however, to be anything but. Instead, we are reintroduced to those two fat guys from a previous episode. They are scroungers and have come up with a plan to get the warp core from our favorite starship. They have kidnapped the Captain and the Doc and are using the holographic talents of the transparent physician to manipulate the crew. Soon he is impersonating just about the entire main staff. This has some fun stuff in it, and the Doctor's confessions at the conclusion are quite hilarious. But the episode seems so out of place and so far fetched, even in the Voyager world, that it hardly seems possible. I look forward to the conclusion. It certainly has been a circumlocative path to this point.",7
3,"""Star Trek: Voyager"" Renaissance Man (TV Episode 2001)",I think the Doctor was very poorly written in this episode....very poorly.,"I really did NOT like this episode as the Doctor's character really behaved irrationally. So much of what he did simply made very little sense. When the show begins, the Captain mentions that they'll be jettisoning the warp core and moving to a planet nearby! Her reason for this seems silly and through the course of the show, she acts batty. It's because down deep it ISN'T her but the Doctor posing as her! In fact, he then poses as several other crew members--all in order to steal the ship's warp core. Why he's done all this is explained but his logic sure seems faulty and stupid. Overall, this is a very weak episode--the sort that make you feel that it was about time to end the series--which occurs in the following episode. The only real positive part of the show is when the Doctor thinks he's dying and he makes some funny confessions.",4
