,episode,rev_title,rev_content,rvr_rating
11,"""Star Trek: The Next Generation"" Q Who (TV Episode 1989)",Star Trek The Next Generation--Q Who?,"What I think Q Who does exceptionally well is utilize the Q character to not only establish one of the Federation's (and Picard's & Enterprise's) most fearsome threats in the Borg but further establish how this obnoxious, annoying, obtrusive entity can often provoke the Enterprise crew (and, in particular, Picard) to address their weaknesses and human/humanoid frailties, and how not every situation can perhaps be intellectually/philosophically/cleverly handled (including the use of dialogue to thwart death and destruction by ""talking it out""). Q wants to join the Enterprise crew as an officer, even telling Picard he would give up his powers and become mortal. Picard doesn't trust him and says he doesn't want Q's help in regards to what lies ahead in the far reaches of space. Q wants to teach Picard and his crew a lesson in humility regarding how prepared they are against unknown lifeforms who could pose a serious danger to them if unready. Q is right in that Picard and the Enterprise are not ready for the Borg. Q Who introduces the Borg as a force to be reckoned with as they have better technology and their function as a collective affords them to work as a singular unit of humanoids with artificial intelligence that operates only to take what is of interest to them to continually build their power and strength. Q just waves a hand and sends the Enterprise forwarding away of their current position and right into the trajectory of the Borg Cube's tractor beam. Dissecting a piece of the Enterprise saucer section hull, damaging their shields, and even boarding the ship, studying defense capabilities in the Engineering section, the Borg are not only intimidating in appearance but have the advantage in advanced technology and are only concerned with what they can take and use. This was an early precursor to what lies ahead: The Best of Both Worlds Part 1 & 2, considered by Trek faithful to be the greatest double-header of Star Trek period (not just Next Gen). I think it is fascinating how it is often forgotten that Q was responsible for introducing Picard and the Enterprise to the Borg. Q was just miffed that Picard didn't want him and his powers, hurling them into a section of space they had not ventured. Another intriguing development is that Guinan and Q know each other and are definite enemies. Guinan's race was nearly wiped out by the Borg and the part of space the Enterprise finds itself she warns they must escape or else. Q refers to Guinan as a creature that isn't as she appears and only bad things follow her. She never is what Q insists and often is a voice of reason and comfort, of wisdom and insight, to the Enterprise crew. Q does seem admirable of Picard when the Captain pleads for him to help them; it shows that Picard isn't above putting aside his pride and recognizing the greater welfare of his ship and officers (and their families). In hindsight, Picard does tell Guinan that Q, even if for the wrong reasons, may have benefited the Enterprise in their first meeting with the Borg; foreshadowing the inevitable, The Enterprise now know that the Borg is coming and preparing for them should be a major priority. Seeing the Enterprise crew assured and convinced they could face whatever beings they encountered on their own, with Q actually proving them wrong (Q had been the one set straight prior to this episode), is quite interesting. Sometimes Picard and company are wrong; while Q aggravates and antagonizes, he was in the right in this situation. His help was needed and Picard's life would be changed forever by meeting the Borg.",9
0,"""Star Trek: The Next Generation"" Samaritan Snare (TV Episode 1989)",Idiots in Space,"Two plots. One, the near death experience of Jean-Luc Picard as he has a malfunctioning device replaced that causes his heart to beat properly. In the process, he bonds (as much as is possible) with Wesley Crusher who joins him on a long shuttlecraft ride. Picard has been hiding his condition from the crew because his ego can't handle needing others to look after him. The other, occurring during this time as a pack of strange aliens who seem mentally deficient, make a grab for weaponry on the Enterprise. Number One must confront these characters since the Captain is incapacitated. These guys are portrayed as such idiots it's hard to imagine how they could tie their shoes, let alone build and pilot a space ship. They are formidable, nevertheless, but reactive. This is what is used against them. When Picard takes a turn for the worse, Pulaski is pulled in. There are numerous lessons learned by various crew members, Picard included. The fear of vulnerability is something that has to be accepted because not everything requires unilateral thinking. So one half of the episode is intriguing; the other is suspect.",7
1,"""Star Trek: The Next Generation"" Samaritan Snare (TV Episode 1989)",Quite good.,"Picard to get surgery, Wesley to take SF exam Pakled ask for help and seem simple-minded but NOT --don't really want help but are deviousWhen the episode begins, Captain Picard announces that he's heading to the nearest starbase and Wesley, who needs to go there for the Starfleet exam, will be accompanying him. However, exactly WHY Picard is temporarily relinquishing command is unknown--and he's being very cagey about it. Shortly after the Captain leaves, the Enterprise receives a distress call from the Pakleds. When Riker and the crew arrive to help, they are a bit bemused, as the Pakleds seem incredibly simple-minded and harmless. How they were able to obtain a spacecraft seems like a real puzzler. But, happy to be of service, LaForge goes to the Pakled ship to offer help--and soon gets the ship running well. However, when Troi learns that they are dealing with the Pakled, she is worried as she sees these beings as very deceitful and they are NOT as dumb as they've been acting. What's next?Overall, this was both an entertaining episode as well as one that furthered Picard's character development--something sorely needed for the normally super-stoic leader. Well done and one of the better episodes of season two.",8
2,"""Star Trek: The Next Generation"" Samaritan Snare (TV Episode 1989)",More of Picard's past revealed.,"ST:TNG:43 - ""Samaritan Snare"" (Stardate: 42779.1 - this is the 17th episode to air of the 2nd season.Wesley has to get ready for his Starfleet exams at Scylla 515 and guess who he has to travel with to reach his destination? - Captain Picard! In order to protect his ""ego"", he will go there ""in secret"" to undergo a cardiac replacement operation ordered by Dr. Pulaski. As Wesley and Picard have time to spare, Picard explains how this came to be in his past which necessitated a replacement artificial heart (this incident will actually be shown in the 6th season episode ""Tapestry"". But now that heart is faulty, hence the operation.At the same time, Geordi helps the slow Pakleds try to repair their ship but they turn out to have a few tricks up their sleeve!Trivia: Lycia Naff also makes a return as Ensign Sonya Gomez (we last saw her in the previous episode ""Q Who?"") in her second and final appearance. And Wesley reiterates Picard's dislike of children, and you get to see Picard drink coffee (unlike his usual preference of Earl Grey tea).",
3,"""Star Trek: The Next Generation"" Samaritan Snare (TV Episode 1989)",so-so,"Not a BAD episode, but I kept wincing at the stilted dialog and direction. Painfully awkward. Not a horrible plot, but very contrived in its development, and for me the whole episode is just plain awkward, from the dialog and direction to the plot and ending. TNG by the numbers, very little imagination or logic, and it seemed to end just because it was time. This is SO not one of the crisp, intelligent episodes that I make a point of catching. I just wish they'd give me a chance to rewrite the dialog, and give the characters more chance to actually express some intelligence, and not move through the scenes like robots. It's TNG, of course, and I'll continue to watch it. Unless there's something better to do.",4
4,"""Star Trek: The Next Generation"" Samaritan Snare (TV Episode 1989)",A handy man,"Two parallel stories are happening in this TNG episode. First Captain Picard is
going to a star base for an operation. Making the voyage with him is Wesley Crusher who has been doing OJT on the Enterprise and if he can pass this Star
Fleet entrance exam he'll get some credits for the Academy.But while Patrick Stewart and Wil Wheaton are on board a shuttlecraft going to
the star base, the Enterprise answers a distress call from a Pakled space ship.The Pakleds are a roving band of nomads who act real dumb, but aren't as
dumb as they look. They steal and scavenge and when their cobbled together
ship breaks down they decide to keep Geordi LaForge who has come over to
effect repairs. He's probably a handy fellow to have around they reason.Leaving quite a dilemma for Jonathan Frakes as he tries to get LeVar Burton
back from these bottom feeders.Captain Picard and Wesley Crusher get to really know each other finally on
that voyage. We learn for the first time that Picard has an artificial heart that
needs repair and maybe replacement. Something he did not want the crew
to know. And Picard is full of sound advice for Wesley for the academy and
for life.I really did enjoy the Pakleds, they make this story.",8
5,"""Star Trek: The Next Generation"" Samaritan Snare (TV Episode 1989)",How did the Pakleds get in space to begin with?,"Story involves two subplots: One where Picard and Wesley go to Starbase 515 for different reasons, Picard for surgery and Wesley for Starfleet exams. Fairly interesting exchanges between the Captain and Wesley...they even bond to a small degree! The other plot/subplot involves a distress call from a ship which needs it's guidance system repaired. They act and appear to be quite mentally challenged which might seem to be a ruse. Geordi goes over to fix the problem and is taken hostage afterward so that the Pakleds can use him to ""make us smart."" I seriously question how the Pakleds EVER got into space. They look more suited to be a, uh, I don't know what to call it but certainly not able to figure out how to make a space ship!!! Oh, and in case I thought they might be trying to pretend to be mentally challenged, after Geordi gives them what they need they are all excited: ""Now we are strong!"" That's it...they don't revert to acting 'normally,' just keep saying ""we are strong"" or ""now we are smart."" Ugh.",5
6,"""Star Trek: The Next Generation"" Samaritan Snare (TV Episode 1989)",Samaritan Stare,"Okay episode of Star Trek The Next Generation has two alternating story lines both with effective hooks: Picard travels by Shuttlecraft with Ensign Wesley Crusher to Starbase 515, needing what he believes is a routine cardiac procedure where they install a new instrument to keep his heart beating that goes awry threatening his life while Commander Riker and the Enterprise deal with mentally slow but conniving aliens known as Pakleds who are successful in kidnapping Geordi by sending out a distress mayday signal calling for help (what they want is for Geordi to replicate weapons for them so ""they can become strong""). The episode places Riker in quite a conundrum as he must figure out a way to get transport ability to beam Geordi out of there but the Pakleds' shields are quite impressive (obviously stolen using a similar scheme by using their intellectually inferior features and speech to lure advanced races into their trap to build up a better weapons and engine technology so they can compete with others in space) and they continue to use his own phaser to harm him (even on stun, multiple blasts will do considerable damage). Plain and simple, Riker and company will have to outsmart them by developing a ruse they will fall for due to their limited mental acuity. Meanwhile, we have a bit of bonding between Picard and Crusher as the two travels on a six-hour trip on the Shuttlecraft. The twist regarding who saves Picard when his procedure becomes life-threatening is important in how the Captain views privacy, wanting his physical injury to remain secret, and not entrusted in the hands of a capable doctor (it is a matter of not wanting his body visually viewed by those who serve with him, considering such intimate knowledge burdensome to his image!) who will see him subdued and ""naked"". Anyway, it is nice that Picard shares a story from his past as it contributes to why he must have surgery and details that he wasn't always so disciplined, and having a ""moment"" with Crusher conveys a kind of paternal aspect to their time alone on the Shuttlecraft. Seeing Riker on his own, depending on his crew for possible answers to get Geordi back, it shows how great a Captain he would be when the time was right. That said, the Pakleds aren't exactly the scariest foes the Enterprise has encountered (the use of their inferiority to gain advantage on those superior is fascinating, don't you think?), and anyone who believes Picard would perish in a surgery during only the second season certainly is easily gullible. The ending is wrapped up all nice and neat, but the Pakleds storyline's conclusion is a bit uninspired as if it was merely making up padded time for Picard and Wesley's trip.",6
7,"""Star Trek: The Next Generation"" Samaritan Snare (TV Episode 1989)",Picard & Wes Take a Road Trip,"In ""Samaritan Snare"" the Enterprise helps a crew full of ostensibly unintelligent aliens fix their sub-warp ship while Wesley and Picard take a road trip via shuttlecraft to a nearby station. Picard has to have heart surgery while Wes takes a few Star Fleet exams.This episode is boring on all sides. The Pakleds actually have a fairly unique design but the plot involving them is just really dumb and boring. It is amusing to watch Geordi get tossed around via the phaser's stun feature. He really gets some air!I couldn't care less about Wed and Picard bounding, not do I understand Picard's prideful decision to not let Pulaski do the surgery, despite her being the most qualified doctor around. Wesley continues to annoy me.The one GREAT scene of this episode is Picard relaying the story behind why he has heart issues involving a bar fight with some Nausicaans during his youth. Stewart's acting here is pretty spectacular and this one scene really saves the entire episode from being a complete disaster.One other thought: Riker makes a series of bad decisions here. He ignores pretty much everyone's advise and almost gets the ship's chief engineer kidnapped and killed. There's a reason Picard is the captain I guess...",4
8,"""Star Trek: The Next Generation"" Samaritan Snare (TV Episode 1989)",study for departure..,"Star Trek: The Next GenerationRoddenberry's second creation of an elite group exploring space through humanity is a remarkable milestone for not only television but the sci-fi genre itself. As it quips repetitively, it dares go where no one has been before, and analyzes the good and bad of the nature. And it's that wide range of nature that is touched down, in all its hokum that it calls for, the answers are overwhelming to all the questions thrown out to it. Unlike the previous series, it has much more characters to handle which is a double edge sword. On the pro section, it helps writers jump in on diverse categories through them and swoop in as much as material possible through their individual perspective and still keep it all inside a definite and familiar circle.On the other hand, it also is challenging to fiddle around these many characters on screen, especially the amount of new contents and eerie ideas each episode comes up with, it increases the possibility to lean towards flaws. And yes, it has its own limitation, but in its own gullible range and potential, it just simply works. Plus, what's fascinating is despite of being brimmed with these many personas floating about in the space, they haven't allotted any stereotypical specific characteristics to the characters, their species and nature may definitely vary, but a cheesy note is strictly prohibited in Enterprise-D.The infamous Capt. Jean-Luc Picard played by Stewart who is mostly known by this role from his career, is exceptionally well crafted character that is simply nothing but a good leader and add Stewart's performance to that, the outcome is your iconic character that survives decades easily. Sirtis as the consciously enhanced counselor fits perfectly in the ship and the makers makes sure either they keep her up front to notify the shady part of the plot or distracts her wisely to advance the plot.Frakes, once again, a competent leader and warrior that is more explored into love affairs while Dorn as a hot head and Burton as the most adapting and willful learner on the ship helps make the environment more engaging and realistic. Spiner as the android, Lt. Commander Data, who means nothing but business, unfortunately, is the guy that means the least amount of business, often relied upon for the humor, he might be explored thoroughly but is rarely projected with sincerity.Personally, I prefer Stewart's mellow equation with Wheaten who looks up to him as a father figure and adds the right amount of emotion to it, McFadden's friendly relation too helps on spicing up this dish. The guest cast coming in- often playing the antagonist- invests equally and perpetually to this scoreboard. Advancing further than the previous series did, this journey also brings in rich traditional rituals and their own quirky references to the table. Star Trek: The Next Generation is your typical space ride, floating without any control it grabs everything like a child, and in its innocence and honesty it is one breathtaking ride.Season 02With new smart ideas, compelling dramatic pieces and ethical dilemmas that makes you think twice, the second round of this enterprise crew is surely an improvement where more diversity and maturity is visible.Samaritan SnareThe emotionally impactful journey between Crusher and Picard comes with a lot of expectations and lived up to it for the most part of it while back on the bridge of the enterprise the stakes are definitely higher but it barely is communicated to the viewers.",
9,"""Star Trek: The Next Generation"" Samaritan Snare (TV Episode 1989)",Kind of annoying Episode.,"Basically, the Paklads are special needs aliens mooching off the starships stealing their technology and wanting to be good and better. We want this and we need to go faster. Special needs aliens in spacw !",6
10,"""Star Trek: The Next Generation"" Samaritan Snare (TV Episode 1989)",Another crappy episode.,"Picard goes to Starbase 515 (which is on a planet) for routine surgery.The problem?The only reason Picard goes is to get him off the ship. This means that Riker gets to show how incompetent he is, by ignoring everyone's input, putting the entire Federation at risk, and weaseling his way out through blind luck.Now Picard is stuck for 13 hours (because a shuttle that has warp nacelles can't go to warp!) with the one person he doesn't want to talk with.And Picard's reason for going, that he didn't want Polaski to perform the procedure, is ruined. So she has to do it anyway. So much for avoiding lots of gossip!I'm starting to think that the entire 2nd Season isn't worth watching.",1
0,"""Star Trek: The Next Generation"" Up the Long Ladder (TV Episode 1989)",Not as bad as one might be led to believe...,"...by reading the reviews here.No, UTLL is not a *great* episode but it certainly isn't as insulting or demeaning as some reviews on the web have stated. Even being of Irish descent myself, I found the episode lightweight and rather funny in most parts.My biggest problem with this installment was a scientific plot hole: If the Mariposans were such accomplished cloning scientists, they would have known - even 300 years ago! - about replicative fading and preserved tissue samples from the ORIGINAL settlers from which they could have cloned their entire population. Also, if they (the originals) had had a few children and took samples from them as well, they would have had a larger genetic ""library"" to work with. Of course, had this issue been addressed, the entire third act of the show would have fallen apart so I guess I see why it was written the way it was.My other gripe about this episode was how bleedin' long it took the Enterprise conference to realize the Bringloidis were the perfect solution to the Mariposan's problem. It seems as if clear thinking by the crew is an on again, off again kind of thing...Anyway, UTLL was an entertaining and undemanding offering in the STTNG world and certainly not deserving of the harsh treatment some have given it.My score 73/100.",
1,"""Star Trek: The Next Generation"" Up the Long Ladder (TV Episode 1989)",An Absurd Extrapolation,"I have to agree that this is a pretty ludicrous episode. Not that the premise isn't OK. It starts with a tender moment between Worf and Pulaski, which is really quite nice. Shortly thereafter, a distress call comes from a planet that is in grave danger. Huge solar prominences exude from the sun and will soon fry the planet. Living underground are a group of expatriate Irish farmers. They have all the stereotypical traits (no leprechauns, thank God) of the Irish. They are hot tempered, promiscuous, and drink heavily. Because Riker can think of nothing else, the whole gang is beamed onto the Enterprise, along with their chickens, pigs, and other assorted livestock. The dominant figure is a young Colleen who ends up sexually involved with Riker. I wonder where the prime directive goes on this one. These people need a planet, but where or where will they go (I would have inserted a scene from Riverdance and brought them to a planet that evolved from Broadway musicals.Another call comes in to distract us from this disaster. Now we have another evolutionary society. This one had most of their crew killed upon entry to the planet, leaving five scientists to survive. Since propagating the planet isn't a possibility given the circumstances, the scientist have developed the ability to clone themselves. Unfortunately, as Pulaski points out, as they make copy after copy, recessive traits form and ultimately, the society will die out. They request fresh DNA from the Enterprise crew and actually kidnap Pulaski and Riker, sucking some epithelials from them. This is dirty pool and must be dealt with properly. They are doomed. What to do! What to do! They need some new people on the planet. What to do! Be ready to have your intelligence insulted.",4
2,"""Star Trek: The Next Generation"" Up the Long Ladder (TV Episode 1989)",The Irish among us...this one seems a bit silly and insulting.,"It's funny that one of the most politically correct shows of its day would make VERY broad and probably insulting stereotypes in one of its episodes-- but that's what occurs in ""Up the Long Ladder"". The Enterprise finds something they do not expect--an Earth colony where no one thought there was one. However, when the crew reads through the ship's manifest which brought the people to the planet, some of the things don't fit--as if there were two totally different colonies. And, it turns out there are two. The first is made up of a group of very uncouth Irish people--seemingly straight off the set of ""The Quiet Man"" or a Lucky Charms commercial. I am pretty sure Irish folks seeing this show would NOT be pleased that they are shown as a bunch of drunken slobs...but that's is how they behave. As for the other group on a nearby planet, they are scientific and much more advanced...but they are also dying as a race. What's next? A love connection...This was a rather poor episode. First, it didn't really make any sense why a group of ignorant boobs would go on such a long space voyage. Second, there is really no subtlety or finesse about the show--it is VERY broadly written and rather stupid.",3
3,"""Star Trek: The Next Generation"" Up the Long Ladder (TV Episode 1989)",The most offensive episode of Star Trek,"I am not exaggerating here. The episode starts out OK. There is a really nice moment with Pulaski and Worf and you find yourself thinking: Pulaski is pretty cool. And Worf is always the best part of any episode. However even those ten minutes cannot save what is the worst episode of Star Trek, possibly the worst episode of television. So the premise starts with the crew rescuing this non-tech savvy civilization from a planet because their sun is exploding. But why are they Irish? Since they are Irish, they have to be lazy drunks too. This is the first offensive aspect of the episode. Seriously, there is no reason to make them Irish.OK so they have these podunk Irish people and it causes some comic relief. Ha ha? Then they run into a society on another planet who has to clone themselves because they can't procreate any more. Then in a bizarre twist, the society steals Riker and Pulaski's DNA and makes clones and Riker shoots them and ...what? Offensive to clones! The repercussions of basically murdering another human are not even discussed. It's like...CLONES...EVIIILLLL.In another bizarre twist, Picard decides the only way to end this terrible episode is to get the two societies together, and force the women to procreate with multiple partners. They tell the societies they have to forget monogamous marriage. Because each woman has to have 3 children with 3 different men. OK so basically...the women get to have babies for like 50 years, and the men get to have multiple partners. The stupid thing is, first the fiery Irish woman is like...""Picard, WTF? I don't want to have babies for the rest of my life."" I was like, right on sister! Then she is like...""Oh look at that rich dude! Hey there, want to wash my feet?"" Offensive to women AND men now.I won't even mention the incredibly stupid sex scene between Riker and the head podunk Irish woman. She was wearing an underskirt. Enough said.If you are curious...sure, watch it. No, don't watch it. It's that bad. So lets see here. The episode was offensive to Irish people, redheads, men, women, clones, Star Trek fans, doctors, lawyers, viewers. Am I missing anyone here?",1
4,"""Star Trek: The Next Generation"" Up the Long Ladder (TV Episode 1989)",A return to a simpler life.,"ST:TNG:44 - ""Up The Long Ladder"" (Stardate: 42823.2 - this is the 18th episode to air of the 2nd season. Starfleet receives an SOS code that they want the Enterprise to go investigate - but it turns out it's an SOS code from the 22nd century (from 2123-2190). It turns out a ship was launched in this part of Earth's tumultuous past (when Earth was recovering still from World War III) by a group of utopians who longed for a return to a non-technological way of life.However, there turns out to be another colony from the same group that left Earth - one made up of clones!At the same time, Worf falls unconscious while at his station on the Bridge - it turns out he has the Klingon version of the measles (this is almost as bad for Worf as getting a ""gorch"" he got in Star Trek: Insurrection!).Trivia: Worf lets Dr. Pulaski experience the Klingon Tea Ceremony which involves him reciting love poetry! Also, in another part of the Enterprise, you get to see livestock let loose!",
5,"""Star Trek: The Next Generation"" Up the Long Ladder (TV Episode 1989)",interesting but dull episode,"Starting with a distress beacon call which was used by ""European Hegemony"" after WWIII, a series of events happen and under the carpet we see the true messages the episode tries to impose us: ""European Hegemony is a loose alliance on Earth at the 22nd Century ... and the first of stirrings of World Government"" -Picard saysWhether you get this as a condescending declaration about European Economic Community (European Union after 1993 - 4 years after the episode)from the victor nation of Cold War or you get this as an insightful sign from Gene Roddenbery consistent with actual history and ""The Venus Project"". What ever you believe, I believe Rosalyn Landor is the sexiest English woman with those eyebrows, chin and breathtaking naked neck&shoulder composition...And I must say, forget about Riker, she has a belly that can even seduce his holiness The Pope.",6
6,"""Star Trek: The Next Generation"" Up the Long Ladder (TV Episode 1989)",Up the Long Ladder,"""Up the Long Ladder"" is simply put a comic episode of Star Trek: The Next Generation. An ancient form of distress signal baffles Starfleet so Captain Picard and the Enterprise decide to investigate and it just so happens they discover descendants from Earth in the 22nd Century, (""Utopians"" who were hoping for a more promising future elsewhere) on a planet located near a sun about to implode. What they encounter is a carnal farm community, with goats and pigs, prone to strong drink and lasciviousness, hard workers and loud, Picard and company certainly find an eye-opening experience they couldn't have possibly imagined. With the happy-go-lucky, chatty leader of the bunch, Danilo Odell (Barrie Ingham, his Irish accent and hearty personality quite a hoot to behold) and his opinionated, confrontational, bluntly to-the-point daughter, Brenna (Rosalyn Landor), the group, on board the Enterprise, making do in the cargo hold, seek a home elsewherewhere will this ""people from a whole different era in Earth"" find their new home? The story doesn't stop here. There was a second group of people who left Earth, boarding the Mariposa, more technologically advanced, but sexually impotent, dependent upon cloning to survive on their world (similar in look to Saturn), desiring DNA from officers on board the Enterprise because the process which gave them generations no longer works. So desperate for survival, this group, led by Prime Minister Granger (Jon DeVries), actually stun Riker and Pulaski, taking epithelial cells while they are unconscious, with plans to use their clones to help populate their dying world! Certainly, Riker and Pulaski take offense. This episode does have an anti-cloning feel, raising the defense that our individuality is what makes us unique and by cloning each person, you remove such qualities. I agree with this sentiment, although I recognize this will not be shared by some in the scientific community who see benefits in the cloning process (cloning animal life for food purposes in a starving world, as one such example). Anyway, this episode is indeed a showcase for the fiery Landor who shouts and orders around others, commanding and authoritative, certainly appealing to Riker who is attracted to her. Worf has a nice subplot where he offers Pulaski, out of respect for not telling others that his fainting on the bridge was due to Klingon measles (!), a tea ceremony for which pleases her immensely. This is an extremely entertaining diversion from the norm, but not essential viewing for Trek fans by any means.",6
7,"""Star Trek: The Next Generation"" Up the Long Ladder (TV Episode 1989)",The Enterprise Finds Some Space Irish,"In ""Up the Long Ladder"" the Enterprise discovers an ancient Earth distress beacon from a distant planet where no colonies are suppose to be.It turns out that a pair of planets run by the descendents of 22nd century explorers have been carrying on with the assumption that the Earth has been destroyed and their the last humans left. One was supplied with old-timey gear and barnyard animals. They're basically a space Amish colony with Irish accents. The other had a bunch of tech and is a modern society. The only problem is that they didn't have enough surviving members to thrive and now have to make clones of those who remain. They've made too many copies of copies and are in danger of dying out without a fresh stock of DNA. The Enterprise brings the two colonies together so both can thrive and learn from one another.This episode has a weird slapstick comedy vibe to it. The take where the horribly racist portrayal of an Irishman takes a swig of Klingon liquor and his eyes cross is probably the most ridiculous scene in any TNG episode so far. Riker leering at this woman really creeps me out too.The one good scene and really cool set design is when Riker destroys his and Pulaski's clone. The way they just wordlessly carry it out is pretty chilling. The hairless clones and the tanks they are in just look super cool.I also like the Klingon tea ceremony bit. This is possibly the best Pulaski scene we've gotten thus far.Other than these two standouts, this episode is filled with a bunch of junk. It's not good but it's not as offensively bad as say ""The Child"". Season 2 has definitely had its ups and downs.",4
8,"""Star Trek: The Next Generation"" Up the Long Ladder (TV Episode 1989)",Breakdown of society,What a way to create justification for making women into harlets and men into sperm donors ...,3
9,"""Star Trek: The Next Generation"" Up the Long Ladder (TV Episode 1989)",Poorly Written Eye Candy,"Rosalyn Landor's sheer hotness cannot compensate for a poorly written episode.I am the last person who is offended about anything, but when a show depicts Irish people in a way that would be equivalent to showing black people brandishing spears and wearing bone jewelry (and they came close to doing so in season 1, episode 4), I must object. It's like the writers had a checklist of every negative stereotype about Irish people, and they went the extra step in not just checking off all of the boxes --they used English ACTORS to portray the Irish ""rabble."" I've been on a marathon binge of the show during the last month. Am I going to see Turkish actors portraying Armenians as idiots next? Also, the cloning plot was painfully obtuse. Picard (not an exact quotation, but it should be): ""They just abducted two of my crew members, forcefully extracted their DNA then forced them to kill their clone selves. Hmmmm.. How can I HELP them now? I KNOW: I have some extra sacks of DNA laying around in the form of these Irish farmhands. That's the ticket."" Horrible episode. I will award three stars to it just because Rosalyn Landor is probably the sexiest woman who has ever appeared on Next Generation, and she did a good job acting-wise as well.",3
10,"""Star Trek: The Next Generation"" Up the Long Ladder (TV Episode 1989)",a fine ship like this..,"Star Trek: The Next GenerationRoddenberry's second creation of an elite group exploring space through humanity is a remarkable milestone for not only television but the sci-fi genre itself. As it quips repetitively, it dares go where no one has been before, and analyzes the good and bad of the nature. And it's that wide range of nature that is touched down, in all its hokum that it calls for, the answers are overwhelming to all the questions thrown out to it. Unlike the previous series, it has much more characters to handle which is a double edge sword. On the pro section, it helps writers jump in on diverse categories through them and swoop in as much as material possible through their individual perspective and still keep it all inside a definite and familiar circle.On the other hand, it also is challenging to fiddle around these many characters on screen, especially the amount of new contents and eerie ideas each episode comes up with, it increases the possibility to lean towards flaws. And yes, it has its own limitation, but in its own gullible range and potential, it just simply works. Plus, what's fascinating is despite of being brimmed with these many personas floating about in the space, they haven't allotted any stereotypical specific characteristics to the characters, their species and nature may definitely vary, but a cheesy note is strictly prohibited in Enterprise-D.The infamous Capt. Jean-Luc Picard played by Stewart who is mostly known by this role from his career, is exceptionally well crafted character that is simply nothing but a good leader and add Stewart's performance to that, the outcome is your iconic character that survives decades easily. Sirtis as the consciously enhanced counselor fits perfectly in the ship and the makers makes sure either they keep her up front to notify the shady part of the plot or distracts her wisely to advance the plot.Frakes, once again, a competent leader and warrior that is more explored into love affairs while Dorn as a hot head and Burton as the most adapting and willful learner on the ship helps make the environment more engaging and realistic. Spiner as the android, Lt. Commander Data, who means nothing but business, unfortunately, is the guy that means the least amount of business, often relied upon for the humor, he might be explored thoroughly but is rarely projected with sincerity.Personally, I prefer Stewart's mellow equation with Wheaten who looks up to him as a father figure and adds the right amount of emotion to it, McFadden's friendly relation too helps on spicing up this dish. The guest cast coming in- often playing the antagonist- invests equally and perpetually to this scoreboard. Advancing further than the previous series did, this journey also brings in rich traditional rituals and their own quirky references to the table. Star Trek: The Next Generation is your typical space ride, floating without any control it grabs everything like a child, and in its innocence and honesty it is one breathtaking ride.Season 02With new smart ideas, compelling dramatic pieces and ethical dilemmas that makes you think twice, the second round of this enterprise crew is surely an improvement where more diversity and maturity is visible.Up The Long LadderThis invading into someone else's house as a guest with a preposterous or profound agenda is- I get it, almost the theme of the series- getting a bit out of the hand, as it undermines the quality of the first half of the chapter.",
11,"""Star Trek: The Next Generation"" Up the Long Ladder (TV Episode 1989)",A bigoted episode,"The synopsis of the story, ""the Enterprise attempts to save the entire society of a planet that is facing certain destruction,"" leave out the underlying bigotry of the story. The society is a 300-years-behind the times colony of Irish. They're stereotyped as ignorant hicks with the technological advancement of sheepherders ad the manners of feral pigs.This is not the first time that this bottom-of-the-barrel spawn of the original ""Star Trek"" has engaged in bigoted stereotyping. Jew stereotypes are regularly encapsulated in the Ferengi. It's a wonder that this crap stayed on the air for as long as it did.",1
0,"""Star Trek: The Next Generation"" Manhunt (TV Episode 1989)",Welcome back Lwaxana,"ST:TNG:45 - ""Manhunt"" (Stardate: 42859.2) - this is the 19th episode to air in the second season of The Next Generation. Welcome back Lwaxana Troi (played by the ever delightful Majel Barrett). There are many agains in this episode. Again, Lwaxana (in her first appearance since the 1st season) asks Captain Picard to carry her very heavy luggage - but this time it's Riker who carries. Again, her assistant Carel Struycken as the very funny Mr. Homn is with her - and yet again he drinks alcohol like it's water. And again, while Picard and Lwaxana eat dinner, Mr. Homn rings every time Lwaxana eats! However, Lwaxana has another trick up her sleeve - she's on ""the Phase"" - aka quadrupling her sex drive (or more!) . . . and guess who she's out for? Watch this funny episode.Trivia: Dixon Hill makes his second appearance in the series. AND, not only does Majel Barrett make an appearance as Lwaxana Troi, but also as the computer voice - whom she talks to ""herself"" when Lwaxana asks the computer how to get to Holodeck 3!",
1,"""Star Trek: The Next Generation"" Manhunt (TV Episode 1989)",No...NOT Dixon Hill!,"""Manhunt"" is obviously intended as a funny episode of ""Star Trek: The Next Generation"". Because of this, its mood is very light and not much of importance occurs in this one. Soon after some weird, fishlike zombie delegates arrive aboard, the Enterprise is overtaken by a shuttlecraft. Its passenger is the obnoxious Lawaxana Troi and she has apparently been appointed an ambassador as well--and wants to be transported by the Enterprise to some conference. However, her real reason for being there is that she's incredibly horny--the result of some weird Betazoid mid-life crisis where their women become sex machines--and this machine is running at 10,000 rpms/minute! The worst part is that she insists that Picard is in love with her--when he clearly isn't. So, he runs and hides inside the holodeck--posing as his pulp novel hero, Dixon Hill. Unfortunately for the episode, Picard goes into the holodeck and poses as Dixon Hill!!! While I could enjoy Lwaxana's crazy shenanigans, the holodeck stuff is, as usual, completely out of place and irrelevant to the show. Overall, not a particularly good episode and one that should have been better. But, at least Patrick Stewart looked great in a fedora!",4
