,episode,rev_title,rev_content,rvr_rating
3,"""Star Trek: Deep Space Nine"" Chimera (TV Episode 1999)",Love conquers all....even bigotry.,"Everywhere humans appear other species become extinct. Wouldn't that be the judgment of every non-human intelligence about us? Because honestly it is just the truth of course. But this episode is mainly about discrimination and how love can place us above that. In this case discrimination between humanoids and Shapeshifters and Kira's unselfish love for Odo and vice versa. Loving someone from a minority makes it very personal and enables you to see past the differences. By personally getting to know people from different religions, ethnicity, sexual preferences , you get to understand each other and bigotry will disappear.A classic Star Trek topic. An enemy is a friend you don't know yet.",9
4,"""Star Trek: Deep Space Nine"" Chimera (TV Episode 1999)",It Was So Beautiful and So Sad,"When another changeling enters Odo's life, there is a serious problem. This is a figure who is not a Founder and who has experienced prejudice and disdain for something like 200 years. He finds Odo's role on the station as a sell-out to the solids and pretty much ridicules him. He shows disdain by embarrassing him and causing a disruption in the daily activities on the ship. And finally, he commits an act of extreme violence. Odo is left with a decision whether to give up his relationship with Kira and seek out the bigger world of his people. We already know from a previous episode that the founders are in serious trouble--beginning to deteriorate for whatever reason. One should watch this just to see the final scene.",10
5,"""Star Trek: Deep Space Nine"" Chimera (TV Episode 1999)",I think that this episode is a successful portrait of nowadays' world,"I think the reason why Star Trek was a successful and influential TV series is that it is not just a show full of future technologies like starships or phaser banks, but it is also a thought-provoking one. The argumentations that had been taken in DS9 may be or not be meaningful in 1990s, it certainly is meaningful for us in 2010s. The prejudice acts in this episode, the changeling being assaulted and not trusted, the fear of Odo to perform shape-shifting in public, and the saying that he wouldn't do something, in this case meaning shape-shifting, that would let others feeling not well. As a homosexual boy my mom always told me to keep it to myself that I should not tell others that I'm gay, and by pretending that I am part of the guys who are heterosexual would do me some good. Odo's acts let him gain some friendships with solids, but that won't change the fact that he is a changeling and people just don't like that. I have straight friends but I seldom or do not talk about guys in front of them though they might talk about girls in front of me, and I know by the end that they could accept you as a gay doesn't change the fact that they might be afraid of you. This episode successfully portrayed that and other similar situations we now face in our daily life, supposing that even with the technology of warp speed it won't change the basic argumentations of social problems.",10
6,"""Star Trek: Deep Space Nine"" Chimera (TV Episode 1999)",Masterful,"There are two major themes at play in this episode, or rather, one theme at work in two different ways. People don't have much love for those that are different from themselves. In the Star Trek universe humanity has mostly overcome racism and bigotry, so much so that even different alien species can live and work together. Chimera places the edges of that growth as a culture, as a species, in sharp relief.The central players here are Odo and Kira with the rest of the cast playing one note versions of themselves to help drive the drama. Laas cuts right to the chase as he's too experienced to waste his time. Sisko and the gang are troubled by Laas for reasons they'd rather not face. There is a lot of ""show don't tell"" in the writing with just enough lay it out straight to properly frame the story. How Quark believably became this show's conscience is beyond me, but his role in this episode is pivotal as it saves the regulars from their limited points of view.The other lens to view this episode through is one of self acceptance with undertones, both overt and subtle, of the difficulties faced by those who feel homosexual love. This angle is made even more potent once you realize Odo has unknowingly infected Laas the morphogenic virus he carries. But the episode never feels preachy. The Odo/Laas relationship and Odo's internal conflicts feel genuine and relatable to anyone who feels out of place in this life.We are all prisoners of our own experiences. And yet we all have the potential to be so much more than the sum of our parts. While Odo is torn over who he is and where he belongs, it is Kira that drives the episode's final act. The chemistry between Odo and Kira is never more evident than it is here, and it is that chemistry that really makes this episode work.As much as I love TNG, character's didn't grow and change like this on that show. I could probably snarkily poke holes in this one if I tried but I just don't want to. Chimera is Odo's ""Far Beyond The Stars"" and its everything Star Trek ought to be.",10
7,"""Star Trek: Deep Space Nine"" Chimera (TV Episode 1999)",The One Where the Writers Try Too Hard,"On the surface, this episode appears to be a competent if not overly exciting examination of Odo's personal issues. Within that context, I could rate this a solid 7. The problem is, the writers were so determined, so laser-focused on the moral of the story that they had to turn every character in the episode into an idiot. We can leave aside (though we shouldn't, I'm just keeping it simple) the fact that all of the Odo issues here have already been thoroughly, and a bit exhaustingly, examined in the arc with the female Changeling on the station during the Dominion takeover. (Y'all remember when Odo's behavior led to tens of thousands of Federation deaths because they felt they had to launch a suicidal desperation attack to save the minefield, and the fact that literally no-one, least of all Kira, ever calls him on the fact that he essentially got tens of thousands of people killed, right?) But let's assume those episodes never happened and DS9 desperately needed to plumb Odo's psyche and his feelings about Changelings and their relationships with the ""solids."" So we have an episode that addresses the issues of bigotry and personal identity and relationships. In order for it to work, the writers needed to:1) Make Odo an idiot. He literally doesn't seem to understand why a being that has expressed overt hostility toward every other lifeform on the station might not be welcomed with open arms. It doesn't occur to him that this same being, after expressing this hostility, after clearly declaring to Odo he wants nothing to do with the humanoids, might have ulterior motives when he went out among them. It doesn't occur to Odo that the being was acting in a deliberately provocative manner, not even when the being can't wait to use the fall-out of the situation to argue that Odo has misjudged them and should leave.2) Make Sisko and other senior officers idiots. They barely touch on the fact that the Changelings are literally trying to destroy them, and have come close to doing so through infiltration. They then leave that issue behind as if it isn't an extremely good reason for having serious reservations about a Changeling that doesn't bother hiding its contempt and loathing for them. They don't bother dwelling too long on that, and prefer arguing jurisdictional issues over the fact that had a humanoid done the same thing to another humanoid then, yes, there would still be an inquest. Their reticence to make this argument clearly perhaps hinges on the fact that, somewhere deep inside, they realize Odo is currently a blithering idiot.3) Make Quark the Voice of the Writers, where he clearly lays down exactly what the writers want the moral of the story to be. It's pompous and obvious, and at no point does anyone provide a more intelligent counterpoint, such as the fact that the other Changeling was deliberately trying to create an incident. No, it must be all about short-sighted primitive genetic heritage. The only reason people accept Odo (the very same Odo who has demonstrated his shape-shifting abilities countless times in front of these people without a single cry of ""WITCH! HANG HIM FOR NOT BEING LIKE US!"") is that he keeps a humanoid form. Makes perfect sense...to an idiot. Luckily for Laas, Odo is currently an idiot.The central tension of this episode was heavy-handed and even more heavily-contrived. What seemed like a harmless standard DS9 episode became a fairly unpleasant insult to the viewers upon close examination. The only time any of the characters behaved in a believable fashion was when Ezri, Miles, Julian, and Kira reacted like they'd just been confronted by a jackass at Quark's, which, of course, they had. One accompanied by an idiot.",4
0,"""Star Trek: Deep Space Nine"" Badda-Bing, Badda-Bang (TV Episode 1999)",Fun with gangsters,"Normally I'm not too keen on episodes set on the holodeck and as soon as I saw the plot synopsis for this I expected it to be a disappointing instalment, thankfully I was wrong. While Bashir and O'Brien are watching Vic sing in his Las Vegas lounge bar something strange happens, the club's design changes and crowd appears and boos him off stage, then a couple of gangsters turn up and tell him the place now belongs to them and he that he must leave town. Not surprisingly the regulars aren't happy to see their holographic friend in trouble and try to come up with an idea to get rid of the gangsters. It turns out that the program has not malfunctioned but activated a jack in the box program which the creator had installed to keep things interesting, unfortunately the only ways to remove it are rebooting the the program which would delete Vic's memories or to interact with the program in a way that causes the gangsters to leave. They see a chance when they hear the man who bankrolled the operation is coming to town to see things for himself and get a cut of the profits... all the crew has to do is steal the cash before he can take delivery. As they plan the heist each of them has a role to play; Kira will distract the senior gangster, Nog will pick the safe, Odo will carry the cash out etc. All they need is somebody to take the job of being the high roller, the captain is approached but isn't too keen as he understandably isn't keen on the racial politics of 1960s Las Vegas.This episode was a lot of fun, the way they planned and executed the robbery reminded me of ""Hustle"", although this was made much earlier. I did feel Sisko's speech about racial politics was somewhat heavy handed given that we are meant to believe racism is ancient history for the people in the 24th century. This is a minor quibble though about an episode that kept a smile on my face.",8
1,"""Star Trek: Deep Space Nine"" Badda-Bing, Badda-Bang (TV Episode 1999)",DS9 Gets Even More Preachy,"Look, it's a great show, and the Star Trek series produced some of the best work on television. But it seems that someone along the line in the last two years decided to depart from not only Star Trek way of addressing issues, but the whole role science fiction plays in revealing the modern world to us through metaphor. When Sisco throws his hissy-fit that he won't go in the holo-suite because blacks weren't welcome in Vegas in 1962 - they violate a raft of sci-fi and Star Trek no-no's. First of all, this is the very first time that human racial resentment has been carried into the Star Trek future. Sisco's angry reaction is of someone who has suffered racial bigotry - which is not the case in Rodenberry's future. We've moved beyond it. It makes about as much sense as O'Brien refusing to go with Bashir into his James Bond program because the British oppressed the Irish. Or Bashir refusing to go to the Alamo program because Arabs wouldn't have been accepted in early 19th century Texas. It's idiotic and it violates the truly color-blind approach humanity has reached in the Star Trek universe. Science fiction addresses issues indirectly - like the original Trek's story of the planet that was racially divided by people who had half black/half white faces - but each 'race"" had the colors on the opposites side of the face. Metaphor. Misdirection. That's how science fiction gets it done . . . not by throwing an Al Sharpton rant in the middle of the 24th century. Generally, it's a great episode and a lot of fun. But someone involved with that show insisted on grinding an ax - and accomplished the exact opposite of what they wanted to.",6
2,"""Star Trek: Deep Space Nine"" Badda-Bing, Badda-Bang (TV Episode 1999)",James Darren so underrated,"At first I wasn't sure how much I like Vic, James Darren, character. Gradually I enjoyed him more and in this ep he truly drives it home. I remember watching him in Navorne, TJ Hooker, Time Tunnel and never thought he was great but definitely good. For whatever reason in DS9 he became great in my eyes.",10
3,"""Star Trek: Deep Space Nine"" Badda-Bing, Badda-Bang (TV Episode 1999)",Wormhole's 11,"Vic Fontaine is as important to the crew of DS9 as any ""real person"" but ""The Sisko"" does not want to have anything to do with it when Vic's Program gets ""Appropriated"" by a Computer Worm.It appears that a ""Mr Zimo"" (Marc Lawrence) has ""bought out"" Vic's Casino and has set ""Frankie Eyes"" (Robert Miano) to kick Fontaine's Holographic buttocks out of his own Casino.In what is apparent Homage to ""Ocean's 11"" - A group of DS9 Crew help Vic rob the place blind so that Frankie will fail to deliver his ""Skim"" to Zimo at the allotted time.At First, The Sisko does not want to get involved - He tells Cassidy about the way Coloreds were treated in real historical Vega$ - But she reminds him, ""This is not Vega$ the way it was-Its Vega$ the way it should have been.""Odo, Ezri, O'Brien, Bashir, Kira, Cassidy, Nog and maybe some others form the basis of a crew that plan the ""Hit""-Eventually, The Sisko joins as the ""Whale"" Decoy which keeps Frankie occupied.It was absolutely fabulous how Deep Space 9 merged into the Universe of ""Good Fellas"" into the ""Imagined"" Universe of ""Benny Russell""-Each member of ""Sisko's Eleven"" (Not sure how many were in on the hoodwink) blend in, Odo latches on to Tony Cicci (Mike Starr), Kira catches Frankie's ""Eyes"", Odo gets Ezri a ""job"" as a Waitress with a Kinky Outfit — and with everyone in place, DS9 pulls off a parody of Ocean's 11 which is perfect.Marc Lawrence homages all of the gangster and Hit-Men roles he's ever played through the 50's and 60's - The Wool is totally pulled over his eyes, Frankie is set up for a fall and Vic gets his Nightclub back.Apparently, it was a worm that the program designer, one of Bashir's Genetically Altered friends named ""Felix,"" put into the Holo Program, and the only way to set it back to the way it was, was to play it out just like it would have in the historical Vega$. And Fontaine, who does not want to end up in a ""Hole in the Desert"" must put his trust in his friends.Vic is an important member of Deep Space 9, having helped out Odo, Kira, Nog, virtually every member of The Sisko's main staff. This episode added a little fun to Deep Space 9, right before the 10 or 11 episode final arc.In these Season 7 Episodes, there are some things that are Clouded Over: Who was ""Felix,"" and when did they learn that Vic Fontaine was a Self- Aware Holo Person, much like Dr Moriarty (Daniel Davis from The Next Generation). I appreciate the sheer amount of story elements that the ""Benny Russells"" who wrote the DS9 arcs had to deal with, they put bows on as many of the loose ends as possible, If they had about 5 to 8 more Episodes, they could have explained everything in detail, as it was, they told years of story in just 26 episodes. They stuck to the Trek future history as much as possible, but ultimately, DS9 transcended the scope of Roddenberry's Trek, giving us many more dimensions of enjoyment from the franchise.",10
4,"""Star Trek: Deep Space Nine"" Badda-Bing, Badda-Bang (TV Episode 1999)",Proof that Vic should have been used VERY sparingly...and that the series had about reached the end of its run.,"During the course of the last couple seasons of ""Star Trek: Deep Space 9"", there were quite a few episodes which showed that the writers were grasping at straws--trying to come up with new ideas when the well had run dry. A few good examples was one show where the DS9 baseball team played a Vulcan team in the holodeck, a crime detective show featuring Ezri Dax and her alter-ego as well as this show which is a spoof of the old film ""Oceans 11"". Perhaps sticking with the Dominion and Prophets plots would have been wiser in hindsight.Bashir and O'Brien are doing what they love to do--hanging in the holosuite with Vic. However, suddenly something strange happens-- the club where Vic performs is taken over by mobsters AND the crew cannot just delete the mobsters from the program---they need to be more creative. So, they come up with a variation on the film ""Oceans 11"" and a group of crew members help Vic to seal the mobster's money--so that his bosses get mad and kill him. Does this sound the least bit like any of the ""Star Trek"" shows? Nope. And the entire show comes off as very forced and a bit stupid. Easy to skip and, fortunately, the last episode like this in the series.",2
5,"""Star Trek: Deep Space Nine"" Badda-Bing, Badda-Bang (TV Episode 1999)",Maybe Too Much Vic !?,"This is a silly throw away episode, once again featuring Vic (James Darren) the lounge singer. A malfunction screws up the holo-suite program and allows real gangsters to take over, so the staff gets involved in changing things around. The problem is that it goes on forever and forgets pretty much what good sci fi is all about. I'm hoping at some point we can get back to the bigger issues.",5
6,"""Star Trek: Deep Space Nine"" Badda-Bing, Badda-Bang (TV Episode 1999)",A classic Holideckepisode,One of the few DS9 Holo episodes - it is not Sherlock Holmes of TNG but it's refreshing,
7,"""Star Trek: Deep Space Nine"" Badda-Bing, Badda-Bang (TV Episode 1999)",Ocean's Deep Space 9,"There is a dystopian future awaiting us where everyone feels they owe computer programs a debt of gratitude. A future where we think of computer programs as friends instead of applications.I still can't figure out how these holodecks work. While Miles and Julian are tending to Vics wounds in his suite, where do they go when Kira and Odo enter the Casino? Do they wait outside in Quarks? Are they kept in some sort of transporter suspended animation? Is the holodeck actually that big? Or that good at creating multiple illusions for multiple people in multiple places? While were on the subject, I'd also like to know how food and drink works on the holodeck. Is it replicated and real or just convincingly fake?Sisko is a big fat stick in the mud in the this episode. The writers already tackled racism in Far Beyond The Stars. Why they feel the need to give it a second go here is beyond me. While Benny Russell was poignant, Sisko feels preachy here. Why he changes his mind and joins the fun is never made clear.While Felix may have failed to accurately capture the racism of the period, he sure got the misogyny right. The heist sequence is sufficiently entertaining, but honestly, while O'brien is getting stripped searched and the rest of the gang is finishing the caper, who is where? Ah, well, don't think about it too hard just listen to Sisko sing a song with Vic.Verdict: Forgettable filler",5
8,"""Star Trek: Deep Space Nine"" Badda-Bing, Badda-Bang (TV Episode 1999)",Possibly the worst episode of the entire series,"I don't understand what happened to Deep Space Nine in season 7. They had done such amazing world building in seasons 5 and 6 with interesting, complex characters such as Gowron, Garak, Dukat, and great villains in the Cardassians and the Jem'Hadar and the Dominion and the Founders. They had so much to draw from and could have made so many interesting episodes.Instead nearly every episode up to this one is about Vic Fontaine or Ezri playing detective on another planet with no other members of the cast, or some other terrible holodeck episode such as playing baseball. Badda-Bing Badda-BAD is where they really just gave up on sci-fi altogether. They just decided to write an entire episode set in 60s Las Vegas (as if we hadn't seen enough of it already) with more Vic Fontaine singing, and even Sisko singing.What a complete waste of time. It's genuinely not worth watching, and of no relevance to the show at all. If I could have given this episode 0 I would have. It's even worse than the much maligned episode of The Next Generation, Code of Honor.Vic Fontaine was the ""jumping the shark"" moment for Deep Space Nine. Had they really run out of ideas that they had to introduce a recurring singing character in a permanent 1960s Las Vegas holosuite and he is involved in nearly every episode? Even as I write that description I realise how ridiculous it is.",1
0,"""Star Trek: Deep Space Nine"" Inter Arma Enim Silent Leges (TV Episode 1999)",Who can you trust?,"When Doctor Bashir is invited to a medical conference on Romulus he thinks he will just be giving a few talks on medical matters, however shortly before he sets off he is woken by Sloan, an agent of the shadowy Section 31 intelligence agency who wants Julian to gather information on a senior Romulan who may have an illness Section 31 can exploit.The doctor initially refuses but is persuaded to play along with Sloan in order to expose Section 31's activities. When he is at the conference he is surprised to see Sloan is there to. When it becomes clear that Sloan is plotting to assassinate the head of Romulan intelligence Julian is forced to turn to the one person he can trust; a Romulan senator.This episode was exciting despite having little action, the convoluted machinations of Sloan meant the viewer is constantly kept wondering what his real motives and intentions are and we don't learn what they are till the end. As usual Alexander Siddig does well as Dr. Bashir, it was nice to see him as the main character in an episode.",8
1,"""Star Trek: Deep Space Nine"" Inter Arma Enim Silent Leges (TV Episode 1999)",Our first and only trip to Romulus,"Julian keeps a phaser in his quarters. Admiral Ross can't handle his Romulan Ale. Agent Sloan of Section 31 is also an entomologist named Wendell Greer who works in the UFP's department of cartography. Fancy uniforms are fancy. Creepy Romulans are creepy. There is an interrogation room not far from the Romulan meeting hall. Flashing lights can't scan genetically engineered brains. Plot twist, Sloan is neither a Section 31 agent nor a cartographer. Romulan guards need to keep a better hold on their side arms. Plot twist, Sloan dead. Plot twist, no he's not. The conversation between Ross and Bashier at the end is the best part of this episode. In time of war, the law falls silent. Julian has a com panel on his night stand.This episode is pretty good. Bashier gets thoroughly played by Sloan and Ross who effectively use his moral nature to further their own amoral agenda. The final scene in Ross' offices recaptures the vibe of ""In the Pale Moonlight"" but the half hour leading there isn't all that memorable. More than anything this episode makes me wish we got more episodes that involved the Romulan's and political intrigue. Instead we went to Vics and saw Quark get a sex change.Verdict: Worth it for the final scene in Ross' office.",7
2,"""Star Trek: Deep Space Nine"" Inter Arma Enim Silent Leges (TV Episode 1999)",A Little John LeCarre in Space,"I guess espionage never left the block here. Julian, who is going to a medical conference, is told by the Section 31 guy that he must do some spying on the Romulans. There is this whole scenario laid out where war will be perpetual. It is based on the assumption that the only ones left standing at the conclusion of this war will be the Federation and the Romulans; and we all know what will happen next. The problem with the episode is the convoluted mess of who is in charge and who are the bad guys from one scene to the next. It's rather tense, but too confusing for us to be engaged.",7
3,"""Star Trek: Deep Space Nine"" Inter Arma Enim Silent Leges (TV Episode 1999)","Kind of boring, actually.","When the episode begins, the representative from the ultra-secret Section 31 (William Sadler) appears in Dr. Bashir's quarters while the Doctor is sleeping. It seems he wants Dr. Bashir to do some spying for them during his upcoming conference on Romulus. Naturally the Doctor is horrified, as he wants nothing to do with Section 31 but goes along with it to find out what these folks are up to. What follows is a whole lot of spy stuff--and the viewers are left wondering what the $%@@ they are watching. By the time the show is over, it isn't much more clear and you may just feel that the entire effort was a bit of a waste of time.This episode is very unusual because it is all Dr. Bashir all the time. You don't get to see the rest of the DS9 crew and how much you enjoy all this might have a lot to do with how much you enjoy Dr. Bashir as a character and if you enjoy all this spy stuff. I didn't on both accounts.",5
0,"""Star Trek: Deep Space Nine"" Penumbra (TV Episode 1999)",Ezri and Worf go camping...,"When ""Penumbra"" begins, Ezri Dax gets word that Worf's ship was lost and he might have been killed. The Defiant goes in search of survivors but cannot find Worf. So, impulsively, Ezri goes in search of Worf using a runabout. Eventually she is able to locate him and life is great...until their ship is attacked by a Jem'Hadar ship. They end up crashing on a planet and Worf and Ezri now are forced to talk to each other, as they've been avoiding each other ever since Dax was implanted in her. But their interesting little camp out is cut short when the Breen find them and take them prisoner.As the episode ends, the pair are still in custody and Sisko's mother (who is one of the Prophets) comes to him in a vision. She exhorts him to 'stay on the path' and not to marry Casidy. If he doesn't follow her advice, misery will follow.The style of this episode and subsequent ones are almost like one long, long movie or soap opera--without and of the usual plots that are resolved by the end of the episode. As such, it's a bit hard to rate any of these shows individually.By the way, early in the show, Ezri walks into Worf's quarters and you hear lots of dialog between Jadzia and Worf--as she relives the past. However, the dialog you hear and the captions you see (if you have the captioning on) don't match at all. They are from different past episodes. Odd, huh?",7
1,"""Star Trek: Deep Space Nine"" Penumbra (TV Episode 1999)",Beginning of the Final Chapter (Spoilers),"Somehow I have overlooked this episode for the last 20 years. This was great and it sets up the last ten episodes. We have Damar's hate for the Dominion in its infancy, Dukat having surgery to become Bajoran, the Founders becoming more ill, we are reminded of Sisko's destiny as the Emissary and of course the Worf and Dax relationship gets sorted out with a nice callback to Jazia.I really hope now that What We Left Behind comes out, more people watch this show and it gets remastered and maybe an 8th season gets produced.",8
2,"""Star Trek: Deep Space Nine"" Penumbra (TV Episode 1999)",Moving Toward the Conclusion,"There's a lot that goes on here. I was disappointed at the marriage plans. I've seen so many series destroyed by a fixation on an upcoming wedding. When the Bajorans get involved, it gets even worse. Fortunately, there is a wrench thrown into the mix. We also have the rescue of Worf and the sexual tension between Ezri and him. The classic Hollywoood kiss is a cliche, where the two are fighting and end up on an embrace. This leads to their being distracted and getting captured. Dukat rears his ugly head again and has his face transformed. I wonder what they did with his giant neck. And, the Founder, continuing in her human-like image is slowly deteriorating as the Vorta trie to find a cure for the thing that is destroying their realm, their very essence. I think we are rolling to a conclusion.",8
3,"""Star Trek: Deep Space Nine"" Penumbra (TV Episode 1999)",Lost in the Badlands,"As the episode opens we learn that the Klingons have suffered losses in a battle against the Dominion and that Worf is missing presumed dead, the Defiant searches the area for two or three days but eventually they have to accept that he is lost; back on DS9 Ezri refuses to accept that he is dead and helps herself to a shuttle and heads into the badlands to look for him alone. Of course this is not exactly friendly territory so even if she does manage to find him she has to get him back to Federation territory. Back on DS9 things seem to be going well for Captain Sisko as Kasidy accepts his proposal of marriage although soon after Sisko is visited by one of the prophets who tell him that if he stays with her things will not be happy for him. Away from the Federation we see that things aren't so good for the Founders, the Vorta are having no luck in finding a cure to the disease which has effected them all.This was a pretty good episode, it was fun seeing Ezri and Worf bickering although it seems some enforced time together will help them get closer. Although it didn't say ""to be continued"" at the end of the episode it could have done as each of the plot lines is left open and the Ezri/Worf story had a proper cliffhanger ending.",8
0,"""Star Trek: Deep Space Nine"" 'Til Death Do Us Part (TV Episode 1999)",It's Not Easy Being Breen (I Couldn't Help Myself),"So new alliances are being put together. The Kai has unknowingly pledged herself to Gul Dukat in disguise (sounds rather Shakespearean doesn't it?). The wedding is off and then on again. The Dominion continues to play games with Damar. The Vorta still haven't found a cure for the disease infecting the Founder. The Prophets have said obtuse stuff, as usual. Worf and company are delivered to the Dominion as gifts, and it appears the final solution is about to begin. Here we go!!!",9
1,"""Star Trek: Deep Space Nine"" 'Til Death Do Us Part (TV Episode 1999)","Again, this one is hard to really rate or review, as it's all one very big plot from here on.","During the last few remaining episodes of ""Star Trek: Deep Space 9"", instead of the usual self-contained plots, these were abandoned in favor of more of a soap opera plot--with stories that stretched from episode to episode and lasted until the stirring finale.In this particular episode, Ezri and Worf continue to be held by the Breen but by the end of the show they learn that they are being presented to the Dominion as gifts from their new allies the Breen. Captain Sisko is hesitant about marrying Casidy as the Prophets have come to him to tell him to continue his path and not marry. But the most interesting is the relationship that's blossoming between Kai Winn and her new BFF, a humble farmer who is actually Gul Dukat in disguise.Overall, it's all very interesting stuff but something you cannot really assess on its own due to the structure of the plots. A must- see for fans of the series, however.",7
2,"""Star Trek: Deep Space Nine"" 'Til Death Do Us Part (TV Episode 1999)",Prisoners of the Breen,"This episode ended where the previous one left off; Ezri and Worf are prisoners on a Breen ship and Sisko is wondering what to do after the Prophets told him marrying Kasidy will lead to sorrow. We also learn why Dukat has had surgery to appear Bajoran when he arrives on the station posing a farmer who fits the description of a man Kai Winn believes the prophets told her to expect.Aboard the Breen ship Worf and then Ezri are taken off and subjected to some unseen torture, when back Ezri is back she is talking fairly incoherently but Worf clearly hears her state her love for Julian, when she comes to he berates her for this and doesn't believe her when she says any feelings for the doctor are strictly platonic. It isn't until the end of the episode that we learn the Breen's reason for taking them prisoner; a reason that could tip the war against the Federation. While we don't yet know what Dukat is doing trying to insinuate himself into Kai Winn's life one can be sure it will not end well. Sisko eventually decides to follow his heart and marry Kasidy which causes Kira some concern as she believes everything the prophets say should be heeded.As the series approaches its conclusion less episodes have conclusions and more end with a cliff hangers which keep the viewer wanting to see what will happen in the next episode.",8
0,"""Star Trek: Deep Space Nine"" Strange Bedfellows (TV Episode 1999)","Like all the later episodes, this is part of one long and intricate plot that lasts through the finale.","The final 10 (give or take) episodes of ""Star Trek: Deep Space 9"" were completely unlike previous shows. Instead of a single self- contained or even two-part episode, ALL the later episodes form one gigantic episode with the same plot threads running throughout. The two biggest and most important plots concern the Cardassian alliance as well as Kai Winn's commitment to the Prophets. As far as the Cardassians go, this is the low point for the Union. The Vorta (and, in effect, the Dominion) seem to have less and less regard for their Cardassian allies--and it is becoming more obvious by the alliance with the Breen. You just wonder how much Weyoun 8 can disrespect and disregard the Cardassians until the Cardassians fight back and help the Federation. As far as Kai Winn goes, this is THE episode where she finally realizes her visions are NOT from the Prophets but from the Pah-Wraiths (the Bajoran version of demons). She is appalled and contrite...to a point. But when it comes down to it, her allegiance if governed more by a thirst for power than for what is right.Well made and really, really tough to score because of the style of plot. However, the episode did have a few funny moments between the Cardassian leader and Weyoun 7 and 8!",7
1,"""Star Trek: Deep Space Nine"" Strange Bedfellows (TV Episode 1999)",Changing sides,"With the Breen now part of the Dominion's alliance the position of the Cardassians is further weakened as Weyoun gives away an unspecified amount of their territory and sacrifices half a million Cardassian troops when he fails to provide the reinforcements Damar thought he had promised. Damar isn't the only person having problems on Cardassia; Ezri and Worf are locked in a cell awaiting execution. Back on DS9 Kai Winn learns that her vision wasn't from the prophets as she initially believed but from their evil counterparts the Pah-wraiths which leads her to realise she has gone astray, unfortunately she still doesn't see that she needs to step down but instead feels she can fix the problem, something that is bound to lead to things getting worse. This episode had some fun moments; Damar's reaction to Weyoun Seven's demise at the hands of Worf was priceless.I enjoyed this episode, the Breen are a good new villain, made better by the fact that we never see them as they all wear masks and clothing that covers every inch of their bodies, we can't even understand what they are saying, it appears that only the Vorta can understand what they are saying.",8
2,"""Star Trek: Deep Space Nine"" Strange Bedfellows (TV Episode 1999)",Damar and Kai...,"Oh..Damar owns this episode. His quotes about Weyoun are some of the best in the history of the show. I couldn't stop laughing with every of his mentions about the next Weyoun clone.Kai, the real villain of the show. Representing all the worse in those religious leaders that are thirsty for power and glory. I hate this character. Ducat is an angel comparing to her.",9
3,"""Star Trek: Deep Space Nine"" Strange Bedfellows (TV Episode 1999)",The Kai Has Not Changed--She Is Only Outing Herself,"This is a good episode. I was wondering how long Damar would continue to accept what the Dominion was doing to the Cardassian military. Gul Dukat was so smug alll along, embracing these awful characters. Once the Breen got involved, the Dominion took on a whole new being. Meanwhile, the evil prophets are led by Dukat in disguise and he takes Kai Winn into his hands and drives her to reject her religion. Of course, her allegiance to the prophets was never there to begin with. She was never called. She is strictly an opportunist who knew how to control the sheep that call themselves Bajorans. We have a whole host of forces in motion and continue to move toward a conclusion.",10
0,"""Star Trek: Deep Space Nine"" The Changing Face of Evil (TV Episode 1999)",Cardassia changes sides,"Things are looking bad for the Federation; first the Breen lead an audacious raid to the heart of Federation territory and attacked Star Fleet headquarters in San Francisco and then they drive Star Fleet from their only base inside Dominion territory. This latter attack has a greater effect on Sisko and the people of DS9 as they were lucky to survive the battle when the Defiant is destroyed after being hit by a Breen weapon that shut down all of its systems. Back on Bajor Kai Winn has gone over to the side of the Pah-wraiths and asks to see the ancient texts concerning them against the advice of her assistant Solbor, he believes that she is being led astray by her new friend Anjohl Tennan and looks into his true identity; when he tells the Kai that he has discovered her new friend is in fact Dukat she takes drastic action to protect his identity. There is at least some good news for the Federation Legate Damar has had enough of the Dominion's treatment of Cardassia and announces that the Cardassians are to rise up and overthrow their oppressors, their first action is to destroy the Vorta cloning facility, something which rather disturbs Weyoun.This was another good episode which doesn't concentrate one any one character or even a single group of characters. By this point in the series each episode is part of the main story arc so one really needs to have been watching for a while to enjoy it, there is little point just dipping in and watching a single episode.",8
1,"""Star Trek: Deep Space Nine"" The Changing Face of Evil (TV Episode 1999)",More of the same.,"Towards the end of the run of ""Star Trek: Deep Space 9"", instead of the usual self-contained or occasional two-part episodes, the series instead became one enormous ongoing plot. In effect, the last 10 or so episodes of the show were more like a gigantic movie or soap opera. This isn't so much a complaint--more an observation about the style of the programs. Because of this, it's rather difficult to rate or review these shows.As in previous episodes, the main plots involve the Kai and her descent into serving evil, the Cardassians separating themselves from the Dominion as well as the folks on DS9--who take a back seat in most of the episodes.The Kai is determined to read the forbidden texts. They are forbidden because they are evil and tell of the power of the Pah- Wraiths. This causes problems with her people--and she no longer seems to care. But when her assistant tells her that her new lover isn't actually a Bajoran but a Cardassian, she has one more chance to back down and abandon her evil ways. Being truly nasty and vicious, watching her choice is amazingly satisfying!The Cardassians are planning a revolt...and it comes just in time. This is because with the Breen's assistance, the Dominion regained the offensive in the war. Exactly what happens to Sisko and his ship, the Defiant, is something you'll just have to see for yourself.Like in all the episodes, this one is exciting, tense and one you should see as a whole.",8
